x2_m,Q_v0_N,Q_vminus_N,Q_vplus_N
-1.36976e-5,3.672994672140953e-13,3.8978485841346465e-13,3.4481407601472595e-13
-1.3697200000000002e-5,3.287078759331949e-13,3.4883076159032784e-13,3.0858499027606194e-13
-1.36968e-5,2.9517575728868806e-13,3.1324586892144993e-13,2.771056456559262e-13
-1.3696400000000002e-5,2.659156191121941e-13,2.8219447943050754e-13,2.496367587938807e-13
-1.3696e-5,2.402807932469615e-13,2.549903371372464e-13,2.2557124935667662e-13
-1.3695600000000001e-5,2.1773716499460925e-13,2.310666298334595e-13,2.0440770015575903e-13
-1.36952e-5,1.978411651035623e-13,2.099526337818293e-13,1.8572969642529532e-13
-1.3694800000000001e-5,1.802225136036584e-13,1.9125540116013952e-13,1.6918962604717728e-13
-1.36944e-5,1.645705974895073e-13,1.7464530381171e-13,1.544958911673046e-13
-1.3694000000000001e-5,1.5062364788884073e-13,1.5984454786009429e-13,1.4140274791758718e-13
-1.3692e-5,9.976067888971542e-14,1.0586784236639472e-13,9.365351541303612e-14
-1.3690000000000001e-5,6.900487354685632e-14,7.322922374305786e-14,6.478052335065478e-14
-1.3688e-5,4.943770904112886e-14,5.246419376829203e-14,4.641122431396568e-14
-1.3686e-5,3.646184714735452e-14,3.869397370938789e-14,3.4229720585321157e-14
-1.3684000000000001e-5,2.7555141964540458e-14,2.924201657766345e-14,2.5868267351417462e-14
-1.3682e-5,2.1260875504117964e-14,2.2562426814845298e-14,1.9959324193390633e-14
-1.3680000000000001e-5,1.6700517851887764e-14,1.7722892537076323e-14,1.5678143166699205e-14
-1.3678e-5,1.3324343990258127e-14,1.4140035582189514e-14,1.250865239832674e-14
-1.3676000000000001e-5,1.0777255240041367e-14,1.143701878938042e-14,1.0117491690702317e-14
-1.3674000000000002e-5,8.823421729574895e-15,9.363575220248965e-15,8.283268238900827e-15
-1.3672e-5,7.302353624001404e-15,7.749390150324898e-15,6.855317097677909e-15
-1.3671900000000002e-5,7.235498818783077e-15,7.678442618100219e-15,6.792555019465933e-15
-1.3670000000000001e-5,6.102442907115638e-15,6.4760231279399174e-15,5.728862686291358e-15
-1.3668e-5,5.144560450881322e-15,5.459500886805523e-15,4.8296200149571205e-15
-1.3666000000000001e-5,4.371621714425248e-15,4.639244276479097e-15,4.103999152371399e-15
-1.3664000000000002e-5,3.741794201846162e-15,3.9708598933556084e-15,3.5127285103367163e-15
-1.3662e-5,3.223982586810151e-15,3.421348812976183e-15,3.026616360644119e-15
-1.3660000000000001e-5,2.7947705553104895e-15,2.9658612180816143e-15,2.6236798925393642e-15
-1.3658e-5,2.4363134186599743e-15,2.585460001286125e-15,2.2871668360338233e-15
-1.3656000000000001e-5,2.134862872234625e-15,2.265555212291315e-15,2.0041705321779348e-15
-1.3654e-5,1.879719243894617e-15,1.9947921649014115e-15,1.7646463228878232e-15
-1.3652e-5,1.6624773776511144e-15,1.7642511550887968e-15,1.5607036002134323e-15
-1.3650000000000001e-5,1.4764771342010916e-15,1.5668643221921602e-15,1.3860899462100231e-15
-1.3648e-5,1.3163983891308713e-15,1.3969858536622611e-15,1.2358109245994814e-15
-1.3646000000000001e-5,1.1779593434166114e-15,1.2500718266915833e-15,1.1058468601416394e-15
-1.3644e-5,1.0576895551319227e-15,1.1224393453446386e-15,9.929397649192068e-16
-1.3642e-5,9.527575975724874e-16,1.011083648233067e-15,8.944315469119077e-16
-1.3640000000000002e-5,8.608390565742895e-16,9.135380248748545e-16,8.081400882737245e-16
-1.3638e-5,7.800145986087638e-16,8.277656437075863e-16,7.322635535099412e-16
-1.3636000000000001e-5,7.086906544189047e-16,7.520753801240719e-16,6.653059287137376e-16
-1.3634e-5,6.455372536102615e-16,6.850558454124595e-16,6.060186618080635e-16
-1.3632000000000001e-5,5.894389686215325e-16,6.255233276078233e-16,5.533546096352416e-16
-1.3630000000000002e-5,5.394559535256558e-16,5.724804451610179e-16,5.064314618902937e-16
-1.3628e-5,4.947928110927016e-16,5.250831081009849e-16,4.645025140844184e-16
-1.3626000000000001e-5,4.547735709708175e-16,4.826139644264075e-16,4.2693317751522747e-16
-1.3625866666666668e-5,4.522561053126859e-16,4.799423841963639e-16,4.2456982642900807e-16
-1.3624e-5,4.188214687083803e-16,4.444609412371567e-16,3.9318199617960387e-16
-1.3622000000000001e-5,3.864425189631371e-16,4.1009981232580313e-16,3.627852256004711e-16
-1.362e-5,3.5721210447838925e-16,3.790799661558328e-16,3.3534424280094567e-16
-1.3618e-5,3.3076397517208246e-16,3.5101273149540256e-16,3.1051521884876237e-16
-1.3616000000000001e-5,3.0678118332440733e-16,3.255617576739618e-16,2.8800060897485285e-16
-1.3614e-5,2.849885817930482e-16,3.024350535521717e-16,2.6754211003392464e-16
-1.3612000000000001e-5,2.65146590053222e-16,2.8137837193049394e-16,2.4891480817595e-16
-1.361e-5,2.470459932761415e-16,2.621696902368965e-16,2.3192229631538647e-16
-1.3579833333333335e-5,9.818238461794125e-17,1.0419292794066648e-16,9.217184129521603e-17
-1.35338e-5,3.40224372988903e-17,3.6105227811244385e-17,3.193964678653621e-17
-1.3487766666666668e-5,1.5099248556643137e-17,1.6023596600683967e-17,1.4174900512602303e-17
-1.3441733333333336e-5,7.812765623039629e-18,8.291048715577725e-18,7.334482530501532e-18
-1.3395700000000001e-5,4.488315602755661e-18,4.7630820400835726e-18,4.213549165427748e-18
-1.3349666666666669e-5,2.7817841863915018e-18,2.9520799404928076e-18,2.6114884322901955e-18
-1.3303633333333334e-5,1.8263156532051076e-18,1.9381193988466328e-18,1.7145119075635825e-18
-1.3257600000000002e-5,1.2544694259122698e-18,1.3312658081651899e-18,1.1776730436593496e-18
-1.3211566666666669e-5,8.936436805988863e-19,9.483509814469492e-19,8.389363797508234e-19
-1.3165533333333335e-5,6.559784412139417e-19,6.96136318089011e-19,6.158205643388724e-19
-1.3119500000000002e-5,4.937639018504721e-19,5.239913064780256e-19,4.635364972229185e-19
-1.3073466666666668e-5,3.796774470517517e-19,4.029206913852127e-19,3.564342027182907e-19
-1.3027433333333335e-5,2.9735883680934336e-19,3.155626892946574e-19,2.791549843240293e-19
-1.29814e-5,2.3663351595063074e-19,2.511198776632714e-19,2.2214715423799004e-19
-1.2935366666666668e-5,1.9096394285842342e-19,2.0265449871824827e-19,1.792733869985986e-19
-1.2889333333333336e-5,1.5602846287943865e-19,1.6558033413506347e-19,1.4647659162381383e-19
-1.2843300000000001e-5,1.288980512030761e-19,1.3678904964431972e-19,1.210070527618325e-19
-1.2797266666666669e-5,1.0754318730229013e-19,1.1412688124176902e-19,1.0095949336281125e-19
-1.2751233333333334e-5,9.052962517287744e-20,9.607178104669407e-20,8.49874692990608e-20
-1.2705200000000002e-5,7.682570511429413e-20,8.152893306782592e-20,7.212247716076233e-20
-1.2659166666666669e-5,6.567740593801538e-20,6.969815633996424e-20,6.165665553606651e-20
-1.2613133333333335e-5,5.652558677532238e-20,5.998608042894355e-20,5.306509312170121e-20
-1.2567100000000002e-5,4.895010975890573e-20,5.19468474075849e-20,4.5953372110226557e-20
-1.2521066666666668e-5,4.2631446920340684e-20,4.5241368398742e-20,4.002152544193937e-20
-1.2475033333333335e-5,3.732387541753695e-20,3.9608877864359836e-20,3.503887297071406e-20
-1.2429e-5,3.283648681251196e-20,3.484678030650463e-20,3.08261933185193e-20
-1.2382966666666668e-5,2.901954945457751e-20,3.0796177780978186e-20,2.724292112817683e-20
-1.2336933333333336e-5,2.5754591991548794e-20,2.733134633950111e-20,2.4177837643596478e-20
-1.2290900000000001e-5,2.2947108733021208e-20,2.435199482887761e-20,2.1542222637164806e-20
-1.2244866666666669e-5,2.0521135625677335e-20,2.1777508817584866e-20,1.9264762433769805e-20
-1.2198833333333334e-5,1.8415176505504893e-20,1.95426274607179e-20,1.7287725550291888e-20
-1.2152800000000002e-5,1.6579114688643982e-20,1.7594166024164584e-20,1.556406335312338e-20
-1.2106766666666667e-5,1.4971850944124604e-20,1.5888509258421152e-20,1.4055192629828056e-20
-1.2060733333333335e-5,1.3559482076150582e-20,1.438967847706645e-20,1.2729285675234714e-20
-1.2014700000000002e-5,1.2313885472208259e-20,1.3067829453534766e-20,1.155994149088175e-20
-1.1968666666666668e-5,1.1211611085698478e-20,1.1898076572982483e-20,1.0525145598414474e-20
-1.1922633333333335e-5,1.0233008091696106e-20,1.0859566023535242e-20,9.606450159856971e-21
-1.18766e-5,9.361532022867224e-21,9.934740516352864e-21,8.788323529381585e-21
-1.1830566666666668e-5,8.583191694849145e-21,9.108752352808356e-21,8.057631036889934e-21
-1.1784533333333336e-5,7.886105133965122e-21,8.368992166922098e-21,7.403218101008144e-21
-1.1738500000000001e-5,7.260141043839755e-21,7.704708443229357e-21,6.815573644450153e-21
-1.1692466666666669e-5,6.69662780553953e-21,7.106698702449908e-21,6.2865569086291526e-21
-1.1646433333333334e-5,6.188116103622088e-21,6.567057595944924e-21,5.8091746112992524e-21
-1.1600400000000002e-5,5.72818436859224e-21,6.0789704377215104e-21,5.3773982994629704e-21
-1.1554366666666667e-5,5.311278584268252e-21,5.636543205103488e-21,4.986013963433016e-21
-1.1508333333333335e-5,4.932579814714584e-21,5.234661955909005e-21,4.630497673520162e-21
-1.1462300000000002e-5,4.58789419726446e-21,4.868876087050273e-21,4.3069123074786475e-21
-1.1416266666666668e-5,4.2735612270029725e-21,4.535301004363081e-21,4.011821449642863e-21
-1.1370233333333335e-5,3.9863769989494785e-21,4.230536665818172e-21,3.742217332080785e-21
-1.13242e-5,3.7235297330505986e-21,3.951599159474068e-21,3.495460306627129e-21
-1.1278166666666668e-5,3.482545425993717e-21,3.69586302819555e-21,3.269227823791884e-21
-1.1232133333333334e-5,3.2612418845088633e-21,3.46101248895966e-21,3.061471280058067e-21
-1.1186100000000001e-5,3.057689721348803e-21,3.2450000410821474e-21,2.870379401615459e-21
-1.1140066666666669e-5,2.870179155929275e-21,3.046011234454576e-21,2.694347077403974e-21
-1.1094033333333334e-5,2.6971916708087475e-21,2.862434590886421e-21,2.5319487507310743e-21
-1.1048000000000002e-5,2.5373757436957066e-21,2.6928358504709302e-21,2.381915636920483e-21
-1.1001966666666667e-5,2.389526010950121e-21,2.535935859514858e-21,2.243116162385385e-21
-1.0955933333333335e-5,2.2525653291854026e-21,2.3905915339850273e-21,2.114539124385778e-21
-1.0909900000000002e-5,2.1255292917352424e-21,2.255779428102036e-21,1.995279155368449e-21
-1.0863866666666668e-5,2.0075528304831933e-21,2.1305815159587406e-21,1.884524145007646e-21
-1.0817833333333335e-5,1.8978585940620944e-21,2.014172858254649e-21,1.7815443298695395e-21
-1.07718e-5,1.79574684325443e-21,1.9058108791114686e-21,1.6856828073973915e-21
-1.0725766666666668e-5,1.700586645583247e-21,1.8048260216132462e-21,1.5963472695532484e-21
-1.0679733333333334e-5,1.6118081851895246e-21,1.7106135869087257e-21,1.5130027834703236e-21
-1.0633700000000001e-5,1.5288960324408071e-21,1.6226265917979373e-21,1.4351654730836771e-21
-1.0587666666666669e-5,1.4513832413476655e-21,1.5403695048034687e-21,1.3623969778918623e-21
-1.0541633333333334e-5,1.3788461626208552e-21,1.4633927416926295e-21,1.2942995835490807e-21
-1.0495600000000002e-5,1.3108998767634479e-21,1.3912878189919812e-21,1.2305119345349145e-21
-1.0449566666666667e-5,1.2471941655127377e-21,1.3236830788084104e-21,1.170705252217065e-21
-1.0403533333333335e-5,1.1874099516779031e-21,1.260239910720281e-21,1.1145799926355252e-21
-1.03575e-5,1.1312561473301048e-21,1.2006494070195978e-21,1.0618628876406118e-21
-1.0311466666666668e-5,1.078466858695363e-21,1.1446293964936312e-21,1.0123043208970949e-21
-1.0265433333333335e-5,1.0287989032257964e-21,1.0919218094958847e-21,9.656759969557082e-22
-1.02194e-5,9.820296003876608e-22,1.0422903334902949e-21,9.217688672850268e-22
-1.0173366666666668e-5,9.379548028747643e-22,9.955183237392046e-22,8.803912820103239e-22
-1.0127333333333334e-5,8.963871393744666e-22,9.514069384947765e-22,8.413673402541568e-22
-1.0081300000000001e-5,8.571544437979245e-22,9.097734720696462e-22,8.045354155262029e-22
-1.0035266666666669e-5,8.200983491339211e-22,8.704498626091123e-22,7.6974683565872995e-22
-9.989233333333334e-6,7.850730268787107e-22,8.332813543512333e-22,7.36864699406188e-22
-9.943200000000002e-6,7.519440554007064e-22,7.981252967149207e-22,7.057628140864922e-22
-9.897166666666667e-6,7.205874026763426e-22,7.64850064760796e-22,6.763247405918892e-22
-9.851133333333335e-6,6.908885106302321e-22,7.333340874763723e-22,6.484429337840919e-22
-9.8051e-6,6.627414698694853e-22,7.034649719891572e-22,6.220179677498134e-22
-9.759066666666668e-6,6.360482749534178e-22,6.751387132453741e-22,5.969578366614614e-22
-9.713033333333335e-6,6.107181515146975e-22,6.482589799387335e-22,5.731773230906616e-22
-9.667e-6,5.866669475713539e-22,6.227364685597125e-22,5.505974265829954e-22
-9.620966666666668e-6,5.638165822616896e-22,5.984883183830605e-22,5.291448461403188e-22
-9.574933333333334e-6,5.42094546014184e-22,5.75437581039052e-22,5.087515109893159e-22
-9.528900000000001e-6,5.214334468470929e-22,5.535127390384103e-22,4.893541546557755e-22
-9.482866666666669e-6,5.017705980907476e-22,5.3264726825575e-22,4.708939279257453e-22
-9.436833333333334e-6,4.830476433507689e-22,5.127792399337569e-22,4.53316046767781e-22
-9.390800000000002e-6,4.65210214992093e-22,4.938509582602603e-22,4.365694717239256e-22
-9.344766666666667e-6,4.482076228301451e-22,4.758086300016799e-22,4.206066156586102e-22
-9.298733333333335e-6,4.319925700738314e-22,4.586020630565958e-22,4.0538307709106693e-22
-9.2527e-6,4.1652089388129833e-22,4.421843911288352e-22,3.9085739663376147e-22
-9.206666666666668e-6,4.01751328169046e-22,4.265118220162221e-22,3.769908343218698e-22
-9.160633333333335e-6,3.876452865624385e-22,4.115434072737437e-22,3.6374716585113326e-22
-9.1146e-6,3.741666635950148e-22,3.972408312426746e-22,3.51092495947355e-22
-9.068566666666668e-6,3.6128165245861907e-22,3.8356821764373197e-22,3.3899508727350617e-22
-9.022533333333334e-6,3.489585777792926e-22,3.7049195211584177e-22,3.274252034427435e-22
-8.976500000000001e-6,3.371677420477118e-22,3.5798051924535704e-22,3.163549648500665e-22
-8.930466666666667e-6,3.2588128446990596e-22,3.460043527759035e-22,3.0575821616390847e-22
-8.884433333333334e-6,3.1507305112618366e-22,3.3453569781870077e-22,2.956104044336665e-22
-8.838400000000002e-6,3.047184754351742e-22,3.235484839988604e-22,2.85888466871488e-22
-8.792366666666667e-6,2.947944680173576e-22,3.130182085765906e-22,2.765707274581246e-22
-8.746333333333335e-6,2.852793151395979e-22,3.029218286747192e-22,2.676368016044766e-22
-8.7003e-6,2.7615258500025217e-22,2.9323766182677725e-22,2.590675081737271e-22
-8.654266666666668e-6,2.6739504118441435e-22,2.8394529413416076e-22,2.5084478823466794e-22
-8.608233333333335e-6,2.5898856268163787e-22,2.750254953875144e-22,2.4295162997576135e-22
-8.5622e-6,2.509160699149057e-22,2.664601405673603e-22,2.3537199926245114e-22
-8.516166666666668e-6,2.4316145628034026e-22,2.5823213719282484e-22,2.280907753678557e-22
-8.470133333333334e-6,2.3570952474279354e-22,2.5032535803575727e-22,2.210936914498298e-22
-8.424100000000001e-6,2.285459290736214e-22,2.427245787612193e-22,2.1436727938602354e-22
-8.378066666666667e-6,2.2165711935400696e-22,2.3541542009465333e-22,2.0789881861336064e-22
-8.332033333333334e-6,2.150302914007166e-22,2.283842941516073e-22,2.016762886498259e-22
-8.286000000000002e-6,2.0865333980139781e-22,2.216183545979722e-22,1.9568832500482345e-22
-8.239966666666667e-6,2.0251481427389675e-22,2.1510545033772945e-22,1.8992417821006405e-22
-8.193933333333335e-6,1.96603879088827e-22,2.0883408245147708e-22,1.843736757261769e-22
-8.1479e-6,1.909102753170419e-22,2.0279336413279515e-22,1.7902718650128867e-22
-8.101866666666668e-6,1.854242856840017e-22,1.9697298339109574e-22,1.7387558797690763e-22
-8.055833333333335e-6,1.801367018314619e-22,1.9136316830916703e-22,1.6891023535375678e-22
