position_parameter_m,velocity_parameter_m_s,x1_m,x2_m,v1_m_s,v2_m_s,Q1_N,Q2_N,dissipation_W
-1.3808e-5,-0.0003,-1.3808e-5,-1.3808e-5,-0.0003,-0.0003,6.396674292452052e-7,3.6330628998720456e-6,1.2818190987351752e-9
-1.3808e-5,-0.0002666666666666667,-1.3808e-5,-1.3808e-5,-0.0002666666666666667,-0.0002666666666666667,5.685932704401826e-7,3.229389244330708e-6,1.0127953372722375e-9
-1.3808e-5,-0.00023333333333333333,-1.3808e-5,-1.3808e-5,-0.00023333333333333333,-0.00023333333333333333,4.975191116351597e-7,2.825715588789369e-6,7.754214300990567e-10
-1.3808e-5,-0.0002,-1.3808e-5,-1.3808e-5,-0.0002,-0.0002,4.264449528301369e-7,2.422041933248031e-6,5.696973772156336e-10
-1.3808e-5,-0.00016666666666666666,-1.3808e-5,-1.3808e-5,-0.00016666666666666666,-0.00016666666666666666,3.5537079402511406e-7,2.0183682777066923e-6,3.956231786219677e-10
-1.3808e-5,-0.00013333333333333334,-1.3808e-5,-1.3808e-5,-0.00013333333333333334,-0.00013333333333333334,2.842966352200913e-7,1.614694622165354e-6,2.5319883431805937e-10
-1.3808e-5,-0.0001,-1.3808e-5,-1.3808e-5,-0.0001,-0.0001,2.1322247641506844e-7,1.2110209666240155e-6,1.424243443039084e-10
-1.3808e-5,-6.666666666666667e-5,-1.3808e-5,-1.3808e-5,-6.666666666666667e-5,-6.666666666666667e-5,1.4214831761004564e-7,8.07347311082677e-7,6.329970857951484e-11
-1.3808e-5,-3.3333333333333335e-5,-1.3808e-5,-1.3808e-5,-3.3333333333333335e-5,-3.3333333333333335e-5,7.107415880502282e-8,4.036736555413385e-7,1.582492714487871e-11
-1.3808e-5,0.0,-1.3808e-5,-1.3808e-5,0.0,0.0,-0.0,-0.0,0.0
-1.3808e-5,3.3333333333333335e-5,-1.3808e-5,-1.3808e-5,3.3333333333333335e-5,3.3333333333333335e-5,-7.107415880502282e-8,-4.036736555413385e-7,1.582492714487871e-11
-1.3808e-5,6.666666666666667e-5,-1.3808e-5,-1.3808e-5,6.666666666666667e-5,6.666666666666667e-5,-1.4214831761004564e-7,-8.07347311082677e-7,6.329970857951484e-11
-1.3808e-5,0.0001,-1.3808e-5,-1.3808e-5,0.0001,0.0001,-2.1322247641506844e-7,-1.2110209666240155e-6,1.424243443039084e-10
-1.3808e-5,0.00013333333333333334,-1.3808e-5,-1.3808e-5,0.00013333333333333334,0.00013333333333333334,-2.842966352200913e-7,-1.614694622165354e-6,2.5319883431805937e-10
-1.3808e-5,0.00016666666666666666,-1.3808e-5,-1.3808e-5,0.00016666666666666666,0.00016666666666666666,-3.5537079402511406e-7,-2.0183682777066923e-6,3.956231786219677e-10
-1.3808e-5,0.0002,-1.3808e-5,-1.3808e-5,0.0002,0.0002,-4.264449528301369e-7,-2.422041933248031e-6,5.696973772156336e-10
-1.3808e-5,0.00023333333333333333,-1.3808e-5,-1.3808e-5,0.00023333333333333333,0.00023333333333333333,-4.975191116351597e-7,-2.825715588789369e-6,7.754214300990567e-10
-1.3808e-5,0.0002666666666666667,-1.3808e-5,-1.3808e-5,0.0002666666666666667,0.0002666666666666667,-5.685932704401826e-7,-3.229389244330708e-6,1.0127953372722375e-9
-1.3808e-5,0.0003,-1.3808e-5,-1.3808e-5,0.0003,0.0003,-6.396674292452052e-7,-3.6330628998720456e-6,1.2818190987351752e-9
-1.3808e-5,0.0003333333333333333,-1.3808e-5,-1.3808e-5,0.0003333333333333333,0.0003333333333333333,-7.107415880502281e-7,-4.036736555413385e-6,1.5824927144878707e-9
-1.3808e-5,0.00036666666666666667,-1.3808e-5,-1.3808e-5,0.00036666666666666667,0.00036666666666666667,-7.81815746855251e-7,-4.440410210954723e-6,1.9148161845303236e-9
-1.3808e-5,0.0004,-1.3808e-5,-1.3808e-5,0.0004,0.0004,-8.528899056602738e-7,-4.844083866496062e-6,2.2787895088625343e-9
-1.3808e-5,0.0004333333333333333,-1.3808e-5,-1.3808e-5,0.0004333333333333333,0.0004333333333333333,-9.239640644652965e-7,-5.2477575220374e-6,2.6744126874845014e-9
-1.3808e-5,0.00046666666666666666,-1.3808e-5,-1.3808e-5,0.00046666666666666666,0.00046666666666666666,-9.950382232703194e-7,-5.651431177578738e-6,3.1016857203962268e-9
-1.3808e-5,0.0005,-1.3808e-5,-1.3808e-5,0.0005,0.0005,-1.0661123820753422e-6,-6.055104833120077e-6,3.560608607597709e-9
-1.3808e-5,0.0005333333333333334,-1.3808e-5,-1.3808e-5,0.0005333333333333334,0.0005333333333333334,-1.1371865408803652e-6,-6.458778488661416e-6,4.05118134908895e-9
-1.3808e-5,0.0005666666666666667,-1.3808e-5,-1.3808e-5,0.0005666666666666667,0.0005666666666666667,-1.208260699685388e-6,-6.862452144202754e-6,4.573403944869947e-9
-1.3808e-5,0.0006,-1.3808e-5,-1.3808e-5,0.0006,0.0006,-1.2793348584904105e-6,-7.266125799744091e-6,5.127276394940701e-9
-1.3808e-5,0.0006333333333333333,-1.3808e-5,-1.3808e-5,0.0006333333333333333,0.0006333333333333333,-1.3504090172954335e-6,-7.66979945528543e-6,5.712798699301213e-9
-1.3808e-5,0.0006666666666666666,-1.3808e-5,-1.3808e-5,0.0006666666666666666,0.0006666666666666666,-1.4214831761004562e-6,-8.07347311082677e-6,6.329970857951483e-9
-1.3808e-5,0.0007,-1.3808e-5,-1.3808e-5,0.0007,0.0007,-1.492557334905479e-6,-8.477146766368107e-6,6.97879287089151e-9
-1.3808e-5,0.0007333333333333333,-1.3808e-5,-1.3808e-5,0.0007333333333333333,0.0007333333333333333,-1.563631493710502e-6,-8.880820421909447e-6,7.659264738121294e-9
-1.3808e-5,0.0007666666666666667,-1.3808e-5,-1.3808e-5,0.0007666666666666667,0.0007666666666666667,-1.6347056525155247e-6,-9.284494077450784e-6,8.371386459640837e-9
-1.3808e-5,0.0008,-1.3808e-5,-1.3808e-5,0.0008,0.0008,-1.7057798113205475e-6,-9.688167732992124e-6,9.115158035450137e-9
-1.3808e-5,0.0008333333333333334,-1.3808e-5,-1.3808e-5,0.0008333333333333334,0.0008333333333333334,-1.7768539701255705e-6,-1.0091841388533462e-5,9.890579465549195e-9
