position_parameter_m,velocity_parameter_m_s,x1_m,x2_m,v1_m_s,v2_m_s,Q1_N,Q2_N,dissipation_W
-2.0e-8,-0.0005,0.0,-2.0e-8,-0.0,-0.0005,4.7751967047734246e-8,7.067895295153462e-8,3.533947647576731e-11
-2.0e-8,-0.00046666666666666666,0.0,-2.0e-8,-0.0,-0.00046666666666666666,4.45685025778853e-8,6.596702275476565e-8,3.0784610618890635e-11
-2.0e-8,-0.0004333333333333333,0.0,-2.0e-8,-0.0,-0.0004333333333333333,4.138503810803635e-8,6.125509255799667e-8,2.6543873441798554e-11
-2.0e-8,-0.0004,0.0,-2.0e-8,-0.0,-0.0004,3.82015736381874e-8,5.65431623612277e-8,2.261726494449108e-11
-2.0e-8,-0.00036666666666666667,0.0,-2.0e-8,-0.0,-0.00036666666666666667,3.501810916833845e-8,5.183123216445872e-8,1.9004785126968197e-11
-2.0e-8,-0.0003333333333333333,0.0,-2.0e-8,-0.0,-0.0003333333333333333,3.183464469848949e-8,4.7119301967689746e-8,1.5706433989229914e-11
-2.0e-8,-0.0003,0.0,-2.0e-8,-0.0,-0.0003,2.8651180228640544e-8,4.240737177092077e-8,1.272221153127623e-11
-2.0e-8,-0.0002666666666666667,0.0,-2.0e-8,-0.0,-0.0002666666666666667,2.5467715758791598e-8,3.76954415741518e-8,1.0052117753107147e-11
-2.0e-8,-0.00023333333333333333,0.0,-2.0e-8,-0.0,-0.00023333333333333333,2.228425128894265e-8,3.298351137738282e-8,7.696152654722659e-12
-2.0e-8,-0.0002,0.0,-2.0e-8,-0.0,-0.0002,1.91007868190937e-8,2.827158118061385e-8,5.65431623612277e-12
-2.0e-8,-0.00016666666666666666,0.0,-2.0e-8,-0.0,-0.00016666666666666666,1.5917322349244747e-8,2.3559650983844873e-8,3.9266084973074785e-12
-2.0e-8,-0.00013333333333333334,0.0,-2.0e-8,-0.0,-0.00013333333333333334,1.2733857879395799e-8,1.88477207870759e-8,2.5130294382767867e-12
-2.0e-8,-0.0001,0.0,-2.0e-8,-0.0,-0.0001,9.55039340954685e-9,1.4135790590306925e-8,1.4135790590306924e-12
-2.0e-8,-6.666666666666667e-5,0.0,-2.0e-8,-0.0,-6.666666666666667e-5,6.3669289396978995e-9,9.42386039353795e-9,6.282573595691967e-13
-2.0e-8,-3.3333333333333335e-5,0.0,-2.0e-8,-0.0,-3.3333333333333335e-5,3.1834644698489497e-9,4.711930196768975e-9,1.5706433989229917e-13
-2.0e-8,0.0,0.0,-2.0e-8,0.0,0.0,-0.0,-0.0,0.0
-2.0e-8,3.3333333333333335e-5,0.0,-2.0e-8,0.0,3.3333333333333335e-5,-3.1834644698489497e-9,-4.711930196768975e-9,1.5706433989229917e-13
-2.0e-8,6.666666666666667e-5,0.0,-2.0e-8,0.0,6.666666666666667e-5,-6.3669289396978995e-9,-9.42386039353795e-9,6.282573595691967e-13
-2.0e-8,0.0001,0.0,-2.0e-8,0.0,0.0001,-9.55039340954685e-9,-1.4135790590306925e-8,1.4135790590306924e-12
-2.0e-8,0.00013333333333333334,0.0,-2.0e-8,0.0,0.00013333333333333334,-1.2733857879395799e-8,-1.88477207870759e-8,2.5130294382767867e-12
-2.0e-8,0.00016666666666666666,0.0,-2.0e-8,0.0,0.00016666666666666666,-1.5917322349244747e-8,-2.3559650983844873e-8,3.9266084973074785e-12
-2.0e-8,0.0002,0.0,-2.0e-8,0.0,0.0002,-1.91007868190937e-8,-2.827158118061385e-8,5.65431623612277e-12
-2.0e-8,0.00023333333333333333,0.0,-2.0e-8,0.0,0.00023333333333333333,-2.228425128894265e-8,-3.298351137738282e-8,7.696152654722659e-12
-2.0e-8,0.0002666666666666667,0.0,-2.0e-8,0.0,0.0002666666666666667,-2.5467715758791598e-8,-3.76954415741518e-8,1.0052117753107147e-11
-2.0e-8,0.0003,0.0,-2.0e-8,0.0,0.0003,-2.8651180228640544e-8,-4.240737177092077e-8,1.272221153127623e-11
-2.0e-8,0.0003333333333333333,0.0,-2.0e-8,0.0,0.0003333333333333333,-3.183464469848949e-8,-4.7119301967689746e-8,1.5706433989229914e-11
-2.0e-8,0.00036666666666666667,0.0,-2.0e-8,0.0,0.00036666666666666667,-3.501810916833845e-8,-5.183123216445872e-8,1.9004785126968197e-11
-2.0e-8,0.0004,0.0,-2.0e-8,0.0,0.0004,-3.82015736381874e-8,-5.65431623612277e-8,2.261726494449108e-11
-2.0e-8,0.0004333333333333333,0.0,-2.0e-8,0.0,0.0004333333333333333,-4.138503810803635e-8,-6.125509255799667e-8,2.6543873441798554e-11
-2.0e-8,0.00046666666666666666,0.0,-2.0e-8,0.0,0.00046666666666666666,-4.45685025778853e-8,-6.596702275476565e-8,3.0784610618890635e-11
-2.0e-8,0.0005,0.0,-2.0e-8,0.0,0.0005,-4.7751967047734246e-8,-7.067895295153462e-8,3.533947647576731e-11
-2.0e-8,0.0005333333333333334,0.0,-2.0e-8,0.0,0.0005333333333333334,-5.0935431517583196e-8,-7.53908831483036e-8,4.020847101242859e-11
-2.0e-8,0.0005666666666666667,0.0,-2.0e-8,0.0,0.0005666666666666667,-5.411889598743215e-8,-8.010281334507258e-8,4.539159422887446e-11
-2.0e-8,0.0006,0.0,-2.0e-8,0.0,0.0006,-5.730236045728109e-8,-8.481474354184154e-8,5.088884612510492e-11
-2.0e-8,0.0006333333333333333,0.0,-2.0e-8,0.0,0.0006333333333333333,-6.048582492713004e-8,-8.952667373861052e-8,5.670022670111999e-11
-2.0e-8,0.0006666666666666666,0.0,-2.0e-8,0.0,0.0006666666666666666,-6.366928939697899e-8,-9.423860393537949e-8,6.282573595691966e-11
-2.0e-8,0.0007,0.0,-2.0e-8,0.0,0.0007,-6.685275386682795e-8,-9.895053413214847e-8,6.926537389250393e-11
-2.0e-8,0.0007333333333333333,0.0,-2.0e-8,0.0,0.0007333333333333333,-7.00362183366769e-8,-1.0366246432891745e-7,7.601914050787279e-11
-2.0e-8,0.0007666666666666667,0.0,-2.0e-8,0.0,0.0007666666666666667,-7.321968280652585e-8,-1.0837439452568642e-7,8.308703580302626e-11
-2.0e-8,0.0008,0.0,-2.0e-8,0.0,0.0008,-7.64031472763748e-8,-1.130863247224554e-7,9.046905977796431e-11
-2.0e-8,0.0008333333333333334,0.0,-2.0e-8,0.0,0.0008333333333333334,-7.958661174622375e-8,-1.1779825491922438e-7,9.8165212432687e-11
-2.0e-8,0.0008666666666666666,0.0,-2.0e-8,0.0,0.0008666666666666666,-8.27700762160727e-8,-1.2251018511599334e-7,1.0617549376719422e-10
-2.0e-8,0.0009,0.0,-2.0e-8,0.0,0.0009,-8.595354068592164e-8,-1.272221153127623e-7,1.1449990378148608e-10
-2.0e-8,0.0009333333333333333,0.0,-2.0e-8,0.0,0.0009333333333333333,-8.91370051557706e-8,-1.319340455095313e-7,1.2313844247556254e-10
-2.0e-8,0.0009666666666666667,0.0,-2.0e-8,0.0,0.0009666666666666667,-9.232046962561954e-8,-1.3664597570630026e-7,1.320911098494236e-10
-2.0e-8,0.001,0.0,-2.0e-8,0.0,0.001,-9.550393409546849e-8,-1.4135790590306925e-7,1.4135790590306923e-10
-1.977777777777778e-8,-0.001,0.0,-1.977777777777778e-8,-0.0,-0.001,9.550393044678246e-8,1.4135789605364938e-7,1.4135789605364937e-10
-1.977777777777778e-8,-0.0009666666666666667,0.0,-1.977777777777778e-8,-0.0,-0.0009666666666666667,9.232046609855638e-8,1.366459661851944e-7,1.3209110064568793e-10
-1.977777777777778e-8,-0.0009333333333333333,0.0,-1.977777777777778e-8,-0.0,-0.0009333333333333333,8.91370017503303e-8,1.3193403631673941e-7,1.2313843389562347e-10
-1.977777777777778e-8,-0.0009,0.0,-1.977777777777778e-8,-0.0,-0.0009,8.595353740210421e-8,1.2722210644828444e-7,1.1449989580345599e-10
-1.977777777777778e-8,-0.0008666666666666666,0.0,-1.977777777777778e-8,-0.0,-0.0008666666666666666,8.277007305387813e-8,1.2251017657982945e-7,1.0617548636918551e-10
-1.977777777777778e-8,-0.0008333333333333334,0.0,-1.977777777777778e-8,-0.0,-0.0008333333333333334,7.958660870565205e-8,1.1779824671137449e-7,9.816520559281209e-11
-1.977777777777778e-8,-0.0008,0.0,-1.977777777777778e-8,-0.0,-0.0008,7.640314435742597e-8,1.1308631684291951e-7,9.046905347433561e-11
-1.977777777777778e-8,-0.0007666666666666667,0.0,-1.977777777777778e-8,-0.0,-0.0007666666666666667,7.321968000919988e-8,1.0837438697446453e-7,8.308703001375614e-11
-1.977777777777778e-8,-0.0007333333333333333,0.0,-1.977777777777778e-8,-0.0,-0.0007333333333333333,7.00362156609738e-8,1.0366245710600954e-7,7.601913521107367e-11
-1.977777777777778e-8,-0.0007,0.0,-1.977777777777778e-8,-0.0,-0.0007,6.685275131274772e-8,9.895052723755456e-8,6.926536906628819e-11
-1.977777777777778e-8,-0.0006666666666666666,0.0,-1.977777777777778e-8,-0.0,-0.0006666666666666666,6.366928696452164e-8,9.423859736909958e-8,6.282573157939972e-11
-1.977777777777778e-8,-0.0006333333333333333,0.0,-1.977777777777778e-8,-0.0,-0.0006333333333333333,6.048582261629555e-8,8.95266675006446e-8,5.670022275040824e-11
-1.977777777777778e-8,-0.0006,0.0,-1.977777777777778e-8,-0.0,-0.0006,5.730235826806947e-8,8.481473763218963e-8,5.0888842579313766e-11
-1.977777777777778e-8,-0.0005666666666666667,0.0,-1.977777777777778e-8,-0.0,-0.0005666666666666667,5.4118893919843395e-8,8.010280776373466e-8,4.5391591066116306e-11
-1.977777777777778e-8,-0.0005333333333333334,0.0,-1.977777777777778e-8,-0.0,-0.0005333333333333334,5.093542957161731e-8,7.539087789527967e-8,4.020846821081583e-11
-1.977777777777778e-8,-0.0005,0.0,-1.977777777777778e-8,-0.0,-0.0005,4.775196522339123e-8,7.067894802682469e-8,3.5339474013412344e-11
-1.977777777777778e-8,-0.00046666666666666666,0.0,-1.977777777777778e-8,-0.0,-0.00046666666666666666,4.456850087516515e-8,6.596701815836971e-8,3.078460847390587e-11
-1.977777777777778e-8,-0.0004333333333333333,0.0,-1.977777777777778e-8,-0.0,-0.0004333333333333333,4.1385036526939065e-8,6.125508828991472e-8,2.6543871592296378e-11
-1.977777777777778e-8,-0.0004,0.0,-1.977777777777778e-8,-0.0,-0.0004,3.820157217871298e-8,5.6543158421459755e-8,2.2617263368583902e-11
-1.977777777777778e-8,-0.00036666666666666667,0.0,-1.977777777777778e-8,-0.0,-0.00036666666666666667,3.50181078304869e-8,5.183122855300477e-8,1.9004783802768416e-11
-1.977777777777778e-8,-0.0003333333333333333,0.0,-1.977777777777778e-8,-0.0,-0.0003333333333333333,3.183464348226082e-8,4.711929868454979e-8,1.570643289484993e-11
-1.977777777777778e-8,-0.0003,0.0,-1.977777777777778e-8,-0.0,-0.0003,2.8651179134034736e-8,4.240736881609481e-8,1.2722210644828442e-11
-1.977777777777778e-8,-0.0002666666666666667,0.0,-1.977777777777778e-8,-0.0,-0.0002666666666666667,2.5467714785808656e-8,3.7695438947639837e-8,1.0052117052703957e-11
-1.977777777777778e-8,-0.00023333333333333333,0.0,-1.977777777777778e-8,-0.0,-0.00023333333333333333,2.2284250437582574e-8,3.2983509079184854e-8,7.696152118476467e-12
-1.977777777777778e-8,-0.0002,0.0,-1.977777777777778e-8,-0.0,-0.0002,1.910078608935649e-8,2.8271579210729877e-8,5.6543158421459755e-12
-1.977777777777778e-8,-0.00016666666666666666,0.0,-1.977777777777778e-8,-0.0,-0.00016666666666666666,1.591732174113041e-8,2.3559649342274895e-8,3.926608223712483e-12
-1.977777777777778e-8,-0.00013333333333333334,0.0,-1.977777777777778e-8,-0.0,-0.00013333333333333334,1.2733857392904328e-8,1.8847719473819918e-8,2.5130292631759893e-12
-1.977777777777778e-8,-0.0001,0.0,-1.977777777777778e-8,-0.0,-0.0001,9.550393044678246e-9,1.4135789605364939e-8,1.4135789605364939e-12
-1.977777777777778e-8,-6.666666666666667e-5,0.0,-1.977777777777778e-8,-0.0,-6.666666666666667e-5,6.366928696452164e-9,9.423859736909959e-9,6.282573157939973e-13
-1.977777777777778e-8,-3.3333333333333335e-5,0.0,-1.977777777777778e-8,-0.0,-3.3333333333333335e-5,3.183464348226082e-9,4.7119298684549796e-9,1.5706432894849933e-13
-1.977777777777778e-8,0.0,0.0,-1.977777777777778e-8,0.0,0.0,-0.0,-0.0,0.0
-1.977777777777778e-8,3.3333333333333335e-5,0.0,-1.977777777777778e-8,0.0,3.3333333333333335e-5,-3.183464348226082e-9,-4.7119298684549796e-9,1.5706432894849933e-13
-1.977777777777778e-8,6.666666666666667e-5,0.0,-1.977777777777778e-8,0.0,6.666666666666667e-5,-6.366928696452164e-9,-9.423859736909959e-9,6.282573157939973e-13
-1.977777777777778e-8,0.0001,0.0,-1.977777777777778e-8,0.0,0.0001,-9.550393044678246e-9,-1.4135789605364939e-8,1.4135789605364939e-12
-1.977777777777778e-8,0.00013333333333333334,0.0,-1.977777777777778e-8,0.0,0.00013333333333333334,-1.2733857392904328e-8,-1.8847719473819918e-8,2.5130292631759893e-12
-1.977777777777778e-8,0.00016666666666666666,0.0,-1.977777777777778e-8,0.0,0.00016666666666666666,-1.591732174113041e-8,-2.3559649342274895e-8,3.926608223712483e-12
-1.977777777777778e-8,0.0002,0.0,-1.977777777777778e-8,0.0,0.0002,-1.910078608935649e-8,-2.8271579210729877e-8,5.6543158421459755e-12
-1.977777777777778e-8,0.00023333333333333333,0.0,-1.977777777777778e-8,0.0,0.00023333333333333333,-2.2284250437582574e-8,-3.2983509079184854e-8,7.696152118476467e-12
-1.977777777777778e-8,0.0002666666666666667,0.0,-1.977777777777778e-8,0.0,0.0002666666666666667,-2.5467714785808656e-8,-3.7695438947639837e-8,1.0052117052703957e-11
-1.977777777777778e-8,0.0003,0.0,-1.977777777777778e-8,0.0,0.0003,-2.8651179134034736e-8,-4.240736881609481e-8,1.2722210644828442e-11
-1.977777777777778e-8,0.0003333333333333333,0.0,-1.977777777777778e-8,0.0,0.0003333333333333333,-3.183464348226082e-8,-4.711929868454979e-8,1.570643289484993e-11
-1.977777777777778e-8,0.00036666666666666667,0.0,-1.977777777777778e-8,0.0,0.00036666666666666667,-3.50181078304869e-8,-5.183122855300477e-8,1.9004783802768416e-11
-1.977777777777778e-8,0.0004,0.0,-1.977777777777778e-8,0.0,0.0004,-3.820157217871298e-8,-5.6543158421459755e-8,2.2617263368583902e-11
-1.977777777777778e-8,0.0004333333333333333,0.0,-1.977777777777778e-8,0.0,0.0004333333333333333,-4.1385036526939065e-8,-6.125508828991472e-8,2.6543871592296378e-11
-1.977777777777778e-8,0.00046666666666666666,0.0,-1.977777777777778e-8,0.0,0.00046666666666666666,-4.456850087516515e-8,-6.596701815836971e-8,3.078460847390587e-11
-1.977777777777778e-8,0.0005,0.0,-1.977777777777778e-8,0.0,0.0005,-4.775196522339123e-8,-7.067894802682469e-8,3.5339474013412344e-11
-1.977777777777778e-8,0.0005333333333333334,0.0,-1.977777777777778e-8,0.0,0.0005333333333333334,-5.093542957161731e-8,-7.539087789527967e-8,4.020846821081583e-11
-1.977777777777778e-8,0.0005666666666666667,0.0,-1.977777777777778e-8,0.0,0.0005666666666666667,-5.4118893919843395e-8,-8.010280776373466e-8,4.5391591066116306e-11
-1.977777777777778e-8,0.0006,0.0,-1.977777777777778e-8,0.0,0.0006,-5.730235826806947e-8,-8.481473763218963e-8,5.0888842579313766e-11
-1.977777777777778e-8,0.0006333333333333333,0.0,-1.977777777777778e-8,0.0,0.0006333333333333333,-6.048582261629555e-8,-8.95266675006446e-8,5.670022275040824e-11
-1.977777777777778e-8,0.0006666666666666666,0.0,-1.977777777777778e-8,0.0,0.0006666666666666666,-6.366928696452164e-8,-9.423859736909958e-8,6.282573157939972e-11
-1.977777777777778e-8,0.0007,0.0,-1.977777777777778e-8,0.0,0.0007,-6.685275131274772e-8,-9.895052723755456e-8,6.926536906628819e-11
-1.977777777777778e-8,0.0007333333333333333,0.0,-1.977777777777778e-8,0.0,0.0007333333333333333,-7.00362156609738e-8,-1.0366245710600954e-7,7.601913521107367e-11
-1.977777777777778e-8,0.0007666666666666667,0.0,-1.977777777777778e-8,0.0,0.0007666666666666667,-7.321968000919988e-8,-1.0837438697446453e-7,8.308703001375614e-11
-1.977777777777778e-8,0.0008,0.0,-1.977777777777778e-8,0.0,0.0008,-7.640314435742597e-8,-1.1308631684291951e-7,9.046905347433561e-11
-1.977777777777778e-8,0.0008333333333333334,0.0,-1.977777777777778e-8,0.0,0.0008333333333333334,-7.958660870565205e-8,-1.1779824671137449e-7,9.816520559281209e-11
-1.977777777777778e-8,0.0008666666666666666,0.0,-1.977777777777778e-8,0.0,0.0008666666666666666,-8.277007305387813e-8,-1.2251017657982945e-7,1.0617548636918551e-10
-1.977777777777778e-8,0.0009,0.0,-1.977777777777778e-8,0.0,0.0009,-8.595353740210421e-8,-1.2722210644828444e-7,1.1449989580345599e-10
-1.977777777777778e-8,0.0009333333333333333,0.0,-1.977777777777778e-8,0.0,0.0009333333333333333,-8.91370017503303e-8,-1.3193403631673941e-7,1.2313843389562347e-10
-1.977777777777778e-8,0.0009666666666666667,0.0,-1.977777777777778e-8,0.0,0.0009666666666666667,-9.232046609855638e-8,-1.366459661851944e-7,1.3209110064568793e-10
-1.977777777777778e-8,0.001,0.0,-1.977777777777778e-8,0.0,0.001,-9.550393044678246e-8,-1.4135789605364938e-7,1.4135789605364937e-10
-1.9555555555555556e-8,-0.001,0.0,-1.9555555555555556e-8,-0.0,-0.001,9.550392683886404e-8,1.4135788631427971e-7,1.4135788631427972e-10
-1.9555555555555556e-8,-0.0009666666666666667,0.0,-1.9555555555555556e-8,-0.0,-0.0009666666666666667,9.23204626109019e-8,1.366459567704704e-7,1.3209109154478805e-10
-1.9555555555555556e-8,-0.0009333333333333333,0.0,-1.9555555555555556e-8,-0.0,-0.0009333333333333333,8.913699838293976e-8,1.3193402722666108e-7,1.2313842541155034e-10
-1.9555555555555556e-8,-0.0009,0.0,-1.9555555555555556e-8,-0.0,-0.0009,8.595353415497763e-8,1.2722209768285174e-7,1.1449988791456657e-10
-1.9555555555555556e-8,-0.0008666666666666666,0.0,-1.9555555555555556e-8,-0.0,-0.0008666666666666666,8.27700699270155e-8,1.2251016813904242e-7,1.0617547905383675e-10
-1.9555555555555556e-8,-0.0008333333333333334,0.0,-1.9555555555555556e-8,-0.0,-0.0008333333333333334,7.958660569905337e-8,1.177982385952331e-7,9.816519882936093e-11
-1.9555555555555556e-8,-0.0008,0.0,-1.9555555555555556e-8,-0.0,-0.0008,7.640314147109124e-8,1.1308630905142379e-7,9.046904724113902e-11
-1.9555555555555556e-8,-0.0007666666666666667,0.0,-1.9555555555555556e-8,-0.0,-0.0007666666666666667,7.321967724312909e-8,1.0837437950761446e-7,8.308702428917108e-11
-1.9555555555555556e-8,-0.0007333333333333333,0.0,-1.9555555555555556e-8,-0.0,-0.0007333333333333333,7.003621301516696e-8,1.0366244996380513e-7,7.60191299734571e-11
-1.9555555555555556e-8,-0.0007,0.0,-1.9555555555555556e-8,-0.0,-0.0007,6.685274878720482e-8,9.895052041999581e-8,6.926536429399706e-11
-1.9555555555555556e-8,-0.0006666666666666666,0.0,-1.9555555555555556e-8,-0.0,-0.0006666666666666666,6.366928455924269e-8,9.423859087618648e-8,6.282572725079099e-11
-1.9555555555555556e-8,-0.0006333333333333333,0.0,-1.9555555555555556e-8,-0.0,-0.0006333333333333333,6.048582033128055e-8,8.952666133237715e-8,5.670021884383886e-11
-1.9555555555555556e-8,-0.0006,0.0,-1.9555555555555556e-8,-0.0,-0.0006,5.730235610331842e-8,8.481473178856782e-8,5.088883907314069e-11
-1.9555555555555556e-8,-0.0005666666666666667,0.0,-1.9555555555555556e-8,-0.0,-0.0005666666666666667,5.411889187535629e-8,8.010280224475852e-8,4.539158793869649e-11
-1.9555555555555556e-8,-0.0005333333333333334,0.0,-1.9555555555555556e-8,-0.0,-0.0005333333333333334,5.093542764739416e-8,7.539087270094919e-8,4.0208465440506235e-11
-1.9555555555555556e-8,-0.0005,0.0,-1.9555555555555556e-8,-0.0,-0.0005,4.775196341943202e-8,7.067894315713986e-8,3.533947157856993e-11
-1.9555555555555556e-8,-0.00046666666666666666,0.0,-1.9555555555555556e-8,-0.0,-0.00046666666666666666,4.456849919146988e-8,6.596701361333054e-8,3.0784606352887585e-11
-1.9555555555555556e-8,-0.0004333333333333333,0.0,-1.9555555555555556e-8,-0.0,-0.0004333333333333333,4.138503496350775e-8,6.125508406952121e-8,2.6543869763459187e-11
-1.9555555555555556e-8,-0.0004,0.0,-1.9555555555555556e-8,-0.0,-0.0004,3.820157073554562e-8,5.6543154525711894e-8,2.2617261810284755e-11
-1.9555555555555556e-8,-0.00036666666666666667,0.0,-1.9555555555555556e-8,-0.0,-0.00036666666666666667,3.501810650758348e-8,5.1831224981902564e-8,1.9004782493364273e-11
-1.9555555555555556e-8,-0.0003333333333333333,0.0,-1.9555555555555556e-8,-0.0,-0.0003333333333333333,3.1834642279621344e-8,4.711929543809324e-8,1.5706431812697747e-11
-1.9555555555555556e-8,-0.0003,0.0,-1.9555555555555556e-8,-0.0,-0.0003,2.865117805165921e-8,4.240736589428391e-8,1.2722209768285173e-11
-1.9555555555555556e-8,-0.0002666666666666667,0.0,-1.9555555555555556e-8,-0.0,-0.0002666666666666667,2.546771382369708e-8,3.7695436350474594e-8,1.0052116360126559e-11
-1.9555555555555556e-8,-0.00023333333333333333,0.0,-1.9555555555555556e-8,-0.0,-0.00023333333333333333,2.228424959573494e-8,3.298350680666527e-8,7.696151588221896e-12
-1.9555555555555556e-8,-0.0002,0.0,-1.9555555555555556e-8,-0.0,-0.0002,1.910078536777281e-8,2.8271577262855947e-8,5.654315452571189e-12
-1.9555555555555556e-8,-0.00016666666666666666,0.0,-1.9555555555555556e-8,-0.0,-0.00016666666666666666,1.5917321139810672e-8,2.355964771904662e-8,3.926607953174437e-12
-1.9555555555555556e-8,-0.00013333333333333334,0.0,-1.9555555555555556e-8,-0.0,-0.00013333333333333334,1.273385691184854e-8,1.8847718175237297e-8,2.5130290900316397e-12
-1.9555555555555556e-8,-0.0001,0.0,-1.9555555555555556e-8,-0.0,-0.0001,9.550392683886405e-9,1.4135788631427973e-8,1.4135788631427972e-12
-1.9555555555555556e-8,-6.666666666666667e-5,0.0,-1.9555555555555556e-8,-0.0,-6.666666666666667e-5,6.36692845592427e-9,9.423859087618648e-9,6.282572725079099e-13
-1.9555555555555556e-8,-3.3333333333333335e-5,0.0,-1.9555555555555556e-8,-0.0,-3.3333333333333335e-5,3.183464227962135e-9,4.711929543809324e-9,1.5706431812697748e-13
-1.9555555555555556e-8,0.0,0.0,-1.9555555555555556e-8,0.0,0.0,-0.0,-0.0,0.0
-1.9555555555555556e-8,3.3333333333333335e-5,0.0,-1.9555555555555556e-8,0.0,3.3333333333333335e-5,-3.183464227962135e-9,-4.711929543809324e-9,1.5706431812697748e-13
-1.9555555555555556e-8,6.666666666666667e-5,0.0,-1.9555555555555556e-8,0.0,6.666666666666667e-5,-6.36692845592427e-9,-9.423859087618648e-9,6.282572725079099e-13
-1.9555555555555556e-8,0.0001,0.0,-1.9555555555555556e-8,0.0,0.0001,-9.550392683886405e-9,-1.4135788631427973e-8,1.4135788631427972e-12
-1.9555555555555556e-8,0.00013333333333333334,0.0,-1.9555555555555556e-8,0.0,0.00013333333333333334,-1.273385691184854e-8,-1.8847718175237297e-8,2.5130290900316397e-12
-1.9555555555555556e-8,0.00016666666666666666,0.0,-1.9555555555555556e-8,0.0,0.00016666666666666666,-1.5917321139810672e-8,-2.355964771904662e-8,3.926607953174437e-12
-1.9555555555555556e-8,0.0002,0.0,-1.9555555555555556e-8,0.0,0.0002,-1.910078536777281e-8,-2.8271577262855947e-8,5.654315452571189e-12
-1.9555555555555556e-8,0.00023333333333333333,0.0,-1.9555555555555556e-8,0.0,0.00023333333333333333,-2.228424959573494e-8,-3.298350680666527e-8,7.696151588221896e-12
-1.9555555555555556e-8,0.0002666666666666667,0.0,-1.9555555555555556e-8,0.0,0.0002666666666666667,-2.546771382369708e-8,-3.7695436350474594e-8,1.0052116360126559e-11
-1.9555555555555556e-8,0.0003,0.0,-1.9555555555555556e-8,0.0,0.0003,-2.865117805165921e-8,-4.240736589428391e-8,1.2722209768285173e-11
-1.9555555555555556e-8,0.0003333333333333333,0.0,-1.9555555555555556e-8,0.0,0.0003333333333333333,-3.1834642279621344e-8,-4.711929543809324e-8,1.5706431812697747e-11
-1.9555555555555556e-8,0.00036666666666666667,0.0,-1.9555555555555556e-8,0.0,0.00036666666666666667,-3.501810650758348e-8,-5.1831224981902564e-8,1.9004782493364273e-11
-1.9555555555555556e-8,0.0004,0.0,-1.9555555555555556e-8,0.0,0.0004,-3.820157073554562e-8,-5.6543154525711894e-8,2.2617261810284755e-11
-1.9555555555555556e-8,0.0004333333333333333,0.0,-1.9555555555555556e-8,0.0,0.0004333333333333333,-4.138503496350775e-8,-6.125508406952121e-8,2.6543869763459187e-11
-1.9555555555555556e-8,0.00046666666666666666,0.0,-1.9555555555555556e-8,0.0,0.00046666666666666666,-4.456849919146988e-8,-6.596701361333054e-8,3.0784606352887585e-11
