x2_m,Q_v0_N,Q_vminus_N,Q_vplus_N
-1.3696400000000002e-5,2.659156191121941e-13,2.7921140006787635e-13,2.526198381565119e-13
-1.3696e-5,2.402807932469615e-13,2.522948329093821e-13,2.2826675358454093e-13
-1.3695600000000001e-5,2.1773716499460925e-13,2.286240232444122e-13,2.0685030674480627e-13
-1.36952e-5,1.978411651035623e-13,2.0773322335881294e-13,1.8794910684831168e-13
-1.3694800000000001e-5,1.802225136036584e-13,1.8923363928391384e-13,1.7121138792340298e-13
-1.36944e-5,1.645705974895073e-13,1.7279912736405519e-13,1.5634206761495942e-13
-1.3694000000000001e-5,1.5062364788884073e-13,1.581548302833553e-13,1.4309246549432617e-13
-1.3692e-5,9.976067888971542e-14,1.0474871283427373e-13,9.477264494515712e-14
-1.3690000000000001e-5,6.900487354685632e-14,7.24551172242717e-14,6.555462986944094e-14
-1.3688e-5,4.943770904112886e-14,5.1909594493257874e-14,4.696582358899984e-14
-1.3686e-5,3.646184714735452e-14,3.828493950479485e-14,3.46387547899142e-14
-1.3684000000000001e-5,2.7555141964540458e-14,2.8932899062840096e-14,2.6177384866240823e-14
-1.3682e-5,2.1260875504117964e-14,2.2323919279396494e-14,2.0197831728839436e-14
-1.3680000000000001e-5,1.6700517851887764e-14,1.7535543744554802e-14,1.586549195922073e-14
-1.3678e-5,1.3324343990258127e-14,1.39905611898437e-14,1.2658126790672554e-14
-1.3676000000000001e-5,1.0777255240041367e-14,1.1316118002116122e-14,1.0238392477966615e-14
-1.3674000000000002e-5,8.823421729574895e-15,9.264592816126344e-15,8.382250643023448e-15
-1.3672e-5,7.302353624001404e-15,7.667471305274196e-15,6.937235942728612e-15
-1.3671900000000002e-5,7.235498818783077e-15,7.597273759794952e-15,6.8737238777712e-15
-1.3670000000000001e-5,6.102442907115638e-15,6.40756505254416e-15,5.7973207616871155e-15
-1.3668e-5,5.144560450881322e-15,5.401788473498146e-15,4.887332428264497e-15
-1.3666000000000001e-5,4.371621714425248e-15,4.590202800219288e-15,4.153040628631208e-15
-1.3664000000000002e-5,3.741794201846162e-15,3.9288839120112665e-15,3.554704491681058e-15
-1.3662e-5,3.223982586810151e-15,3.3851817162234728e-15,3.062783457396829e-15
-1.3660000000000001e-5,2.7947705553104895e-15,2.9345090831488474e-15,2.6550320274721316e-15
-1.3658e-5,2.4363134186599743e-15,2.5581290896658245e-15,2.3144977476541238e-15
-1.3656000000000001e-5,2.134862872234625e-15,2.2416060159192266e-15,2.028119728550023e-15
-1.3654e-5,1.879719243894617e-15,1.973705206162237e-15,1.7857332816269977e-15
-1.3652e-5,1.6624773776511144e-15,1.745601246606578e-15,1.5793535086956511e-15
-1.3650000000000001e-5,1.4764771342010916e-15,1.5503009909840724e-15,1.4026532774181107e-15
-1.3648e-5,1.3163983891308713e-15,1.3822183086603597e-15,1.2505784696013828e-15
-1.3646000000000001e-5,1.1779593434166114e-15,1.2368573106604056e-15,1.119061376172817e-15
-1.3644e-5,1.0576895551319227e-15,1.110574032961501e-15,1.0048050773023443e-15
-1.3642e-5,9.527575975724874e-16,1.0003954775241126e-15,9.05119717620862e-16
-1.3640000000000002e-5,8.608390565742895e-16,9.038810094760236e-16,8.177971036725554e-16
-1.3638e-5,7.800145986087638e-16,8.190153286122403e-16,7.410138686052872e-16
-1.3636000000000001e-5,7.086906544189047e-16,7.44125187212907e-16,6.732561216249024e-16
-1.3634e-5,6.455372536102615e-16,6.778141163638502e-16,6.132603908566727e-16
-1.3632000000000001e-5,5.894389686215325e-16,6.189109171257036e-16,5.599670201173614e-16
-1.3630000000000002e-5,5.394559535256558e-16,5.664287512750517e-16,5.1248315577626e-16
-1.3628e-5,4.947928110927016e-16,5.195324517204686e-16,4.700531704649347e-16
-1.3626000000000001e-5,4.547735709708175e-16,4.775122495925089e-16,4.3203489234912606e-16
-1.3625866666666668e-5,4.522561053126859e-16,4.748689106514721e-16,4.296432999738998e-16
-1.3624e-5,4.188214687083803e-16,4.3976254221696865e-16,3.9788039519979194e-16
-1.3622000000000001e-5,3.864425189631371e-16,4.0576464498448203e-16,3.671203929417922e-16
-1.362e-5,3.5721210447838925e-16,3.7507270977551553e-16,3.3935149918126297e-16
-1.3618e-5,3.3076397517208246e-16,3.4730217400391213e-16,3.142257763402528e-16
-1.3616000000000001e-5,3.0678118332440733e-16,3.22120242563872e-16,2.9144212408494267e-16
-1.3614e-5,2.849885817930482e-16,2.9923801095596365e-16,2.707391526301327e-16
-1.3612000000000001e-5,2.65146590053222e-16,2.784039196291649e-16,2.5188926047727906e-16
-1.361e-5,2.470459932761415e-16,2.5939829301324917e-16,2.3469369353903374e-16
-1.3579833333333335e-5,9.818238461794125e-17,1.0309150392242292e-16,9.327326531345959e-17
-1.35338e-5,3.40224372988903e-17,3.5723559237855507e-17,3.232131535992509e-17
-1.3487766666666668e-5,1.5099248556643137e-17,1.5854211058935403e-17,1.4344286054350867e-17
-1.3441733333333336e-5,7.812765623039629e-18,8.203403979094499e-18,7.422127266984759e-18
-1.3395700000000001e-5,4.488315602755661e-18,4.712731458242503e-18,4.263899747268818e-18
-1.3349666666666669e-5,2.7817841863915018e-18,2.9208734715097286e-18,2.6426949012732746e-18
-1.3303633333333334e-5,1.8263156532051076e-18,1.9176315121170627e-18,1.7349997942931525e-18
-1.3257600000000002e-5,1.2544694259122698e-18,1.3171929739161179e-18,1.1917458779084217e-18
-1.3211566666666669e-5,8.936436805988863e-19,9.383259417971206e-19,8.48961419400652e-19
-1.3165533333333335e-5,6.559784412139417e-19,6.887774409065379e-19,6.231794415213456e-19
-1.3119500000000002e-5,4.937639018504721e-19,5.18452175042091e-19,4.690756286588531e-19
-1.3073466666666668e-5,3.796774470517517e-19,3.9866139797425203e-19,3.606934961292514e-19
-1.3027433333333335e-5,2.9735883680934336e-19,3.1222685769419623e-19,2.824908159244905e-19
-1.29814e-5,2.3663351595063074e-19,2.4846527127071124e-19,2.248017606305502e-19
-1.2935366666666668e-5,1.9096394285842342e-19,2.0051222000578225e-19,1.814156657110646e-19
-1.2889333333333336e-5,1.5602846287943865e-19,1.6382996651349787e-19,1.482269592453794e-19
-1.2843300000000001e-5,1.288980512030761e-19,1.353430347427638e-19,1.2245306766338842e-19
-1.2797266666666669e-5,1.0754318730229013e-19,1.1292042814021833e-19,1.0216594646436193e-19
-1.2751233333333334e-5,9.052962517287744e-20,9.505618840148484e-20,8.600306194427004e-20
-1.2705200000000002e-5,7.682570511429413e-20,8.066707284102938e-20,7.298433738755888e-20
-1.2659166666666669e-5,6.567740593801538e-20,6.896135921093848e-20,6.239345266509227e-20
-1.2613133333333335e-5,5.652558677532238e-20,5.935194959909544e-20,5.3699223951549316e-20
-1.2567100000000002e-5,4.895010975890573e-20,5.139769924486383e-20,4.650252027294763e-20
-1.2521066666666668e-5,4.2631446920340684e-20,4.4763103781436563e-20,4.049979005924481e-20
-1.2475033333333335e-5,3.732387541753695e-20,3.919015422465818e-20,3.545759661041572e-20
-1.2429e-5,3.283648681251196e-20,3.4478396714686786e-20,3.1194576910337145e-20
-1.2382966666666668e-5,2.901954945457751e-20,3.047061301834e-20,2.756848589081501e-20
-1.2336933333333336e-5,2.5754591991548794e-20,2.7042408215864524e-20,2.4466775767233063e-20
-1.2290900000000001e-5,2.2947108733021208e-20,2.4094551332376685e-20,2.179966613366573e-20
-1.2244866666666669e-5,2.0521135625677335e-20,2.1547280111934866e-20,1.94949911394198e-20
-1.2198833333333334e-5,1.8415176505504893e-20,1.9336023582368312e-20,1.7494329428641475e-20
-1.2152800000000002e-5,1.6579114688643982e-20,1.7408159225666763e-20,1.5750070151621202e-20
-1.2106766666666667e-5,1.4971850944124604e-20,1.5720532849354844e-20,1.4223169038894364e-20
-1.2060733333333335e-5,1.3559482076150582e-20,1.4237546097890203e-20,1.2881418054410961e-20
-1.2014700000000002e-5,1.2313885472208259e-20,1.2929670228177637e-20,1.1698100716238879e-20
-1.1968666666666668e-5,1.1211611085698478e-20,1.1772282691332686e-20,1.065093948006427e-20
-1.1922633333333335e-5,1.0233008091696106e-20,1.0744750121229136e-20,9.721266062163077e-21
-1.18766e-5,9.361532022867224e-21,9.829700827212078e-21,8.893363218522371e-21
-1.1830566666666668e-5,8.583191694849145e-21,9.012444065746928e-21,8.15393932395136e-21
-1.1784533333333336e-5,7.886105133965122e-21,8.280503764519896e-21,7.491706503410346e-21
-1.1738500000000001e-5,7.260141043839755e-21,7.623242062384145e-21,6.897040025295365e-21
-1.1692466666666669e-5,6.69662780553953e-21,7.031553759507382e-21,6.361701851571678e-21
-1.1646433333333334e-5,6.188116103622088e-21,6.4976170747235934e-21,5.878615132520584e-21
-1.1600400000000002e-5,5.72818436859224e-21,6.014689360111867e-21,5.441679377072613e-21
-1.1554366666666667e-5,5.311278584268252e-21,5.576938898731002e-21,5.045618269805502e-21
-1.1508333333333335e-5,4.932579814714584e-21,5.1793058078988915e-21,4.685853821530276e-21
-1.1462300000000002e-5,4.58789419726446e-21,4.817386531866227e-21,4.358401862662693e-21
-1.1416266666666668e-5,4.2735612270029725e-21,4.4873375405237696e-21,4.0597849134821746e-21
-1.1370233333333335e-5,3.9863769989494785e-21,4.185794733693874e-21,3.786959264205083e-21
-1.13242e-5,3.7235297330505986e-21,3.909805742373143e-21,3.537253723728054e-21
-1.1278166666666668e-5,3.482545425993717e-21,3.656772863136613e-21,3.308317988850821e-21
-1.1232133333333334e-5,3.2612418845088633e-21,3.424404793104741e-21,3.098078975912986e-21
-1.1186100000000001e-5,3.057689721348803e-21,3.2106756757225044e-21,2.9047037669751023e-21
-1.1140066666666669e-5,2.870179155929275e-21,3.0137902414316614e-21,2.7265680704268882e-21
-1.1094033333333334e-5,2.6971916708087475e-21,2.832154046974506e-21,2.562229294642989e-21
-1.1048000000000002e-5,2.5373757436957066e-21,2.664347994001525e-21,2.4104034933898883e-21
-1.1001966666666667e-5,2.389526010950121e-21,2.5091064507479505e-21,2.2699455711522922e-21
-1.0955933333333335e-5,2.2525653291854026e-21,2.3652984167158248e-21,2.13983224165498e-21
-1.0909900000000002e-5,2.1255292917352424e-21,2.231911264964192e-21,2.0191473185062926e-21
-1.0863866666666668e-5,2.0075528304831933e-21,2.1080366740301644e-21,1.907068986936222e-21
-1.0817833333333335e-5,1.8978585940620944e-21,1.992858425038332e-21,1.8028587630858565e-21
-1.07718e-5,1.79574684325443e-21,1.8856417918711495e-21,1.7058518946377106e-21
-1.0725766666666668e-5,1.700586645583247e-21,1.7857242954894075e-21,1.6154489956770866e-21
-1.0679733333333334e-5,1.6118081851895246e-21,1.692507629303484e-21,1.531108741075565e-21
-1.0633700000000001e-5,1.5288960324408071e-21,1.6054505922624183e-21,1.452341472619196e-21
-1.0587666666666669e-5,1.4513832413476655e-21,1.5240628911412064e-21,1.3787035915541247e-21
-1.0541633333333334e-5,1.3788461626208552e-21,1.4478996942508289e-21,1.3097926309908813e-21
-1.0495600000000002e-5,1.3108998767634479e-21,1.3765568361849998e-21,1.245242917341896e-21
-1.0449566666666667e-5,1.2471941655127377e-21,1.3096665878341794e-21,1.184721743191296e-21
-1.0403533333333335e-5,1.1874099516779031e-21,1.2468939182151313e-21,1.127925985140675e-21
-1.03575e-5,1.1312561473301048e-21,1.187933185070537e-21,1.0745791095896726e-21
