t_s,t_us,x1_um,x2_um,Vout_mV,ER_J,energy_residual_J,tip_overlap_nm
0.3513,351300.0,-8.661201149793586,-8.65933948393902,0.3514373967030343,2.174669640929129e-13,6.040565005326677e-19,-5050.660516060981
0.35135,351350.0,-8.931266397675605,-8.929431610927319,0.3515342194061835,2.1748169701771377e-13,6.0470211500076535e-19,-4780.568389072682
0.3514,351400.0,-9.180337173774568,-9.178549388014359,0.34785351599399894,2.1749628197780065e-13,6.018504098389888e-19,-4531.450611985641
0.35145,351450.0,-9.408369571218214,-9.40665022311568,0.34020888220357004,2.1751040022551065e-13,6.048166795156039e-19,-4303.349776884322
0.3515,351500.0,-9.615470341138241,-9.613841404952904,0.32852112421803215,2.175237379398676e-13,6.018466875262323e-19,-4096.158595047096
0.35155,351550.0,-9.80189714674633,-9.800380264449702,0.31284089472298826,2.17536007768123e-13,6.076324023207345e-19,-3909.6197355502986
0.3516,351600.0,-9.968055447732718,-9.96667097768369,0.2933639288124765,2.1754697053438694e-13,6.052869316938403e-19,-3743.329022316311
0.35165,351650.0,-10.114491915228895,-10.113257988911009,0.27043741359335083,2.1755645429771707e-13,6.137419583250511e-19,-3596.7420110889916
0.3517,351700.0,-10.241884508174305,-10.24081618673915,0.2445526373342356,2.1756436789521403e-13,6.126765496960828e-19,-3469.183813260852
0.35175,351750.0,-10.351029590205275,-10.350138159487313,0.21632650829910108,2.175707066675221e-13,6.221775462118669e-19,-3359.861840512687
0.3518,351800.0,-10.442826674827838,-10.442119197878274,0.18646884762068291,2.1757554922998835e-13,6.224443119594152e-19,-3267.8808021217274
0.35185,351850.0,-10.518261560776944,-10.517740647568392,0.15574343349578038,2.1757904562462694e-13,6.305990720282693e-19,-3192.25935243161
0.3519,351900.0,-10.578388692026468,-10.578052577522312,0.1249219831156685,2.175813987052393e-13,6.313534607469176e-19,-3131.947422477689
0.35195,351950.0,-10.624313588026194,-10.624156419787825,0.09474173247127753,2.175828416683464e-13,6.305440645175345e-19,-3085.843580212176
0.352,352000.0,-10.657176095153991,-10.657188422747549,0.06586654235346025,2.1758361509622687e-13,6.319800500609265e-19,-3052.811577252453
0.35205,352050.0,-10.678135069276054,-10.678304482677733,0.0388588225457464,2.1758394655755356e-13,6.327224446606929e-19,-3031.6955173222673
0.3521,352100.0,-10.688354912916305,-10.688666741124733,0.014162304196358439,2.1758403497317772e-13,6.329941734919166e-19,-3021.3332588752673
0.35215,352150.0,-10.688994194675644,-10.689432202667268,-0.007904034821524561,2.1758404080786043e-13,6.329763891087467e-19,-3020.5677973327324
