time_s,x1_m,x2_m,v1_m_s,v2_m_s,Vout_V,Wbase_J,Wbias_J,ER_J,Dfilm_J,Dstruct_J,Dwall_J,throughput_J,Q1_suspension_linear_N,Q2_suspension_linear_N,Q1_suspension_cubic_N,Q2_suspension_cubic_N,Q1_electrode_bending_N,Q2_electrode_bending_N,Q1_soft_stop_N,Q2_soft_stop_N,Q1_hard_stop_N,Q2_hard_stop_N,Q1_contact_N,Q2_contact_N,Q1_electrostatic_N,Q2_electrostatic_N,Q1_fluid_N,Q2_fluid_N,Q1_structural_damping_N,Q2_structural_damping_N,Q1_base_N,Q2_base_N,Q1_net_N,Q2_net_N,Q1_balance_residual_N,Q2_balance_residual_N,C_F,Vc_V,charge_C,current_A,kinetic_J,spring_J,wall_J,electric_J,total_J,residual_J,Pbase_W,Pbias_W,Presistor_W,Pfluid_W,Pstruct_W,Pwall_W,hmin_plus_m,hmin_minus_m,overlap_plus_m,overlap_minus_m,chi_plus,chi_minus,D11_Ns_m,D12_Ns_m,D22_Ns_m,Dmineig_Ns_m,Kn_max,root_accel_m_s2,tip_accel_m_s2,wall_elastic_N,wall_rate_N,tip_not_min_flag
0.4,1.7854029344663456e-7,1.7873523972311683e-7,-0.0014811623014881622,-0.0014812014025465568,-1.1036253752850206e-6,2.0901258284959213e-10,4.849288690992752e-16,1.2661605955139588e-15,2.066181982122329e-10,0.0,2.4957466318613102e-27,5.061796679166452e-9,-5.856010037366211e-7,0.0,-1.7277051471353392e-12,0.0,3.5241540988397274e-7,-3.5241540988397274e-7,-1.0167960798073485e-23,0.0,0.0,0.0,0.0,4.6666720113540125e-25,8.111888159963277e-10,1.7984460576297123e-9,2.694840052228986e-7,3.5099720845144076e-7,0.0,0.0,7.306865504355287e-20,7.485166089026908e-22,3.710787248117249e-8,3.8024462509845646e-10,0.0,-5.169878828456423e-26,5.647939888591907e-12,3.000001103625375,1.69438258989855e-11,-2.6276794649643347e-12,2.3410404751936436e-12,5.231111567710382e-14,8.986887450670282e-29,2.541574819829636e-11,2.7809099789167106e-11,-4.885276998949897e-22,-1.0933524112188942e-22,-7.883038394893004e-12,2.899973735650006e-18,9.190471068383966e-10,0.0,1.798739806490953e-27,1.3581264834179805e-5,1.3938735311723913e-5,-1.3531264760276884e-5,-1.3888735239723118e-5,0.0,0.0,8.639639760234412e-5,9.554198224942344e-5,0.00014142845515403103,1.4487066375106934e-5,0.005154159119541786,0.017565414198731217,0.017572781202210196,-7.477117505712799e-25,1.2143789517066812e-24,0.0
0.40000399185189667,1.72627853306314e-7,1.7282264355544992e-7,-0.0014810918442824767,-0.0014811309160161668,-1.0677439718780559e-6,2.090126387151673e-10,4.539725088645388e-16,1.2661606067142972e-15,2.066218666877146e-10,0.0,2.4957538115087998e-27,5.061800462581426e-9,-5.662085696038784e-7,0.0,-1.561685234836199e-12,0.0,3.5213335042526554e-7,-3.5213335042526554e-7,-9.830897127813331e-24,0.0,0.0,0.0,0.0,4.912711308889953e-25,7.843326317523039e-10,1.7389140134137045e-9,2.694648337788321e-7,3.509699777351087e-7,0.0,0.0,-1.8706155700754343e-8,-1.916261935078524e-10,3.746622984598232e-8,3.83915129749031e-10,0.0,0.0,5.647936516549529e-12,3.000001067743972,1.6943815580198757e-11,-2.542247552090609e-12,2.340817758346226e-12,4.890604841630158e-14,8.986452681065232e-29,2.5415732416126606e-11,2.7805456222889134e-11,-4.885018505008474e-22,2.798935812578839e-11,-7.626742656271828e-12,2.7144694987664915e-18,9.189346522477367e-10,0.0,1.7984120409804982e-27,1.3587177430315193e-5,1.393282271558691e-5,-1.3537177356444551e-5,-1.388282264355545e-5,0.0,0.0,8.63945983531264e-5,9.55394943402908e-5,0.0001414238333666285,1.4486637159960043e-5,0.005151916235657501,0.01773504687187493,0.017742379695555602,-7.229443186255757e-25,1.214215449514571e-24,0.0
0.4000166666666667,1.538567274871399e-7,1.5405102308448827e-7,-0.0014808636518239184,-0.001480902632883305,-9.53854302779174e-7,2.0901355660177991e-10,3.6246088375552234e-16,1.2661606375813007e-15,2.0663351175178347e-10,0.0,2.49577659956827e-27,5.061813117043764e-9,-5.046404501123511e-7,0.0,-1.1056314066517662e-12,0.0,3.5123914041209023e-7,-3.5123914041209023e-7,-8.760996409935005e-24,0.0,0.0,0.0,0.0,5.693834398905904e-25,6.990726875563774e-10,1.5499252198280158e-9,2.694045694243839e-7,3.508848142519158e-7,0.0,0.0,-7.81013561866974e-8,-8.000716894093988e-10,3.859987059357543e-8,3.955273702442274e-10,0.0,0.0,5.647926563008222e-12,3.0000009538543027,1.694378507632372e-11,-2.271081673283748e-12,2.3400965095977654e-12,3.885532874247043e-14,8.985169385582106e-29,2.5415685695436728e-11,2.7794637533776964e-11,-4.884501517125628e-22,1.168422878063751e-10,-6.8132450198512436e-12,2.1662810260246293e-18,9.185776797602751e-10,0.0,1.7973957178425752e-27,1.3605949050683862e-5,1.391405109521348e-5,-1.3555948976915512e-5,-1.386405102308449e-5,0.0,0.0,8.638928752298288e-5,9.553215078643266e-5,0.00014141019127233046,1.4485370233886129e-5,0.005144808329006764,0.018271668881506876,0.018278948861934582,-6.4433289630300605e-25,1.2137163361935965e-24,0.0
0.4000189018042613,1.5054683918615924e-7,1.50741047673664e-7,-0.0014808227067110316,-0.0014808616714035742,-9.337767736137634e-7,2.0901383526817243e-10,3.473926177537677e-16,1.266160642320785e-15,2.066355648289546e-10,0.0,2.4957806167988012e-27,5.061815463855599e-9,-4.937842233531533e-7,0.0,-1.035799791949816e-12,0.0,3.5108166702100234e-7,-3.5108166702100234e-7,-8.572375982050675e-24,0.0,0.0,0.0,0.0,5.831568266060309e-25,6.840395798484357e-10,1.516603554648135e-9,2.693940382630014e-7,3.508700011771362e-7,0.0,0.0,-8.85753742976557e-8,-9.073677182377223e-10,3.879911141325118e-8,3.9756999254426504e-10,-6.617444900424222e-24,0.0,5.6479249265557575e-12,3.0000009337767737,1.6943780053568387e-11,-2.2232780324137224e-12,2.339967105984141e-12,3.720295753677429e-14,8.984958406525462e-29,2.541567799120672e-11,2.7792848054727634e-11,-4.884501517125628e-22,1.3250811159120443e-10,-6.669834097241168e-12,2.076045387953642e-18,9.185147453009809e-10,0.0,1.7972203407809125e-27,1.360925902607668e-5,1.3910741119819879e-5,-1.3559258952326336e-5,-1.3860741047673665e-5,0.0,0.0,8.638841440090648e-5,9.55309434724528e-5,0.00014140794844877278,1.4485161943244311e-5,0.005143557034653622,0.018365981481016414,0.018373367452807557,-6.304746526107222e-25,1.2136314792167532e-24,0.0
0.4000666666666667,7.983725897164875e-8,8.002961461356443e-8,-0.0014798977010393385,-0.001479936317661757,-5.05180941549014e-7,2.0902815617727752e-10,1.019477394910549e-16,1.2661607029280668e-15,2.0667940546502423e-10,0.0,2.4958663757642567e-27,5.0618738708457145e-9,-2.6186121959832223e-7,0.0,-1.544819520074005e-13,0.0,3.47732173255305e-7,-3.47732173255305e-7,-4.544800870617333e-24,0.0,0.0,0.0,0.0,8.774401876239087e-25,3.6292386387732935e-10,8.04891778655533e-10,2.691759419997408e-7,3.5056821476406673e-7,0.0,0.0,-3.1240199884790895e-7,-3.200251662668199e-9,4.3007666190739925e-8,4.4068162474908e-10,0.0,0.0,5.647898461799435e-12,3.0000005051809415,1.6943698238608966e-11,-1.2028117655928905e-12,2.337044656885747e-12,1.048658820790791e-14,8.981546488602965e-29,2.5415551637730165e-11,2.776308288282382e-11,-4.888378926246971e-22,4.670591685563546e-10,-3.608435296778671e-12,6.076375802484483e-19,9.171714905877036e-10,0.0,1.7937483983654826e-27,1.3679970458754166e-5,1.3840029687129726e-5,-1.3629970385386436e-5,-1.3790029614613565e-5,0.0,0.0,8.637429599097423e-5,9.551142048945429e-5,0.000141371679755304,1.4481793599483304e-5,0.005116970114157315,0.020358149321625833,0.020365476963943894,-3.3460412601219303e-25,1.2120443136361018e-24,0.0
0.40007890180426137,6.173204333413335e-8,6.192392704154549e-8,-0.0014796455363262444,-0.001479684063846439,-3.955383599059899e-7,2.0903439453733117e-10,6.258951249022044e-17,1.2661607088573536e-15,2.0669062508321006e-10,0.0,2.4958883175658374e-27,5.061891368182187e-9,-2.0247724388324903e-7,0.0,-7.141556089955828e-14,0.0,3.4687903056130536e-7,-3.4687903056130536e-7,-3.5139935670277436e-24,0.0,0.0,0.0,0.0,9.528176707463782e-25,2.807110726397779e-10,6.226912120885586e-10,2.691222327610996e-7,3.504954723817773e-7,0.0,0.0,-3.697344873016458e-7,-3.7875666996257626e-9,4.407017179458904e-8,4.51566332934735e-10,-6.617444900424222e-24,0.0,5.647894295080373e-12,3.00000039553836,1.6943685119199964e-11,-9.417579997761665e-13,2.3362482884041016e-12,6.2829483161511086e-15,8.981009209960732e-29,2.541553102973866e-11,2.7758062266458914e-11,-4.886310974715588e-22,5.526803858479444e-10,-2.825273999328499e-12,3.725014146598105e-19,9.168280753647592e-10,0.0,1.792943899531863e-27,1.3698076146228855e-5,1.382192399965304e-5,-1.3648076072958456e-5,-1.3771923927041546e-5,0.0,0.0,8.637207376730846e-5,9.550834722156401e-5,0.00014136596983395055,1.4481263298176128e-5,0.005110206663529997,0.020861098454010695,0.020868451454052316,-2.5888957361705935e-25,1.2117072443634375e-24,0.0
0.40008333333333335,5.5175156557590016e-8,5.5366869602109205e-8,-0.0014795526876574263,-0.0014795911822745957,-3.558408304002772e-7,2.0903691245487906e-10,5.0697537626053954e-17,1.2661607103522537e-15,2.0669468775804104e-10,0.0,2.4958962624204563e-27,5.061897960666543e-9,-1.8097106506161046e-7,0.0,-5.099077546733005e-14,0.0,3.4657051359725677e-7,-3.4657051359725677e-7,-3.140712782576423e-24,0.0,0.0,0.0,0.0,9.80120014486276e-25,2.509379456129507e-10,5.567087164040966e-10,2.6910299841915004e-7,3.5046958643346114e-7,0.0,0.0,-3.904999291496344e-7,-4.000288257250682e-9,4.445340475999943e-8,4.554932953577655e-10,0.0,-5.169878828456423e-26,5.647893048485797e-12,3.0000003558408306,1.6943681155208345e-11,-8.472400723816124e-13,2.335955094588975e-12,5.025775171093101e-15,8.980848443543514e-29,2.5415524747439305e-11,2.7756505617199375e-11,-4.887086456539857e-22,5.836840109353609e-10,-2.541720217144837e-12,3.014826109046639e-19,9.167037743100989e-10,0.0,1.792661054547349e-27,1.3704633203633107e-5,1.3815366942248194e-5,-1.3654633130397891e-5,-1.376536686960211e-5,0.0,0.0,8.637140902302112e-5,9.550742783228774e-5,0.00014136426156001117,1.4481104644621262e-5,0.005107761656944088,0.02104250594352806,0.021049933139251006,-2.314721307112015e-25,1.2115921451974775e-24,0.0
0.4001,3.051889915119091e-8,3.0709971640214695e-8,-0.0014791963160867927,-0.0014792346881572084,-2.0661164863918379e-7,2.0904761196442222e-10,1.7219329840332553e-17,1.266160713560146e-15,2.067099622612111e-10,0.0,2.4959261314898582e-27,5.0619239681574655e-9,-1.0010008178470926e-7,0.0,-8.629139435895832e-15,0.0,3.4541254519930075e-7,-3.4541254519930075e-7,-1.737152341970132e-24,0.0,0.0,0.0,0.0,1.0828094006708055e-24,1.3898244520866125e-10,3.0859887876607826e-10,2.6903170745712337e-7,3.503744329315094e-7,0.0,0.0,-4.6859614652735683e-7,-4.800307304609047e-9,4.588699816042731e-8,4.701793063656738e-10,9.926167350636332e-23,0.0,5.647889609628655e-12,3.0000002066116487,1.694366999580575e-11,-4.919324967599613e-13,2.334829929639444e-12,1.5604716337222063e-15,8.980404800792957e-29,2.541550674408842e-11,2.7751897145361584e-11,-4.886310974715588e-22,7.002464747545252e-10,-1.4757974902798842e-12,1.0163898417476555e-19,9.162367256168167e-10,0.0,1.7916379910424977e-27,1.3729290101462995e-5,1.3790710044416658e-5,-1.3679290028359787e-5,-1.3740709971640215e-5,0.0,0.0,8.636957581519237e-5,9.550489196904078e-5,0.00014135954912139964,1.448066698682226e-5,0.005098588454514542,0.021721113765510173,0.0217285578702422,-1.283831202904709e-25,1.2111925209612764e-24,0.0
0.4001189018042614,2.563345679391465e-9,2.7536941901435966e-9,-0.0014787785293144304,-0.0014788167616517902,-3.750534231029359e-8,2.090620966284008e-10,7.41492022544161e-19,1.2661607143374242e-15,2.0672727578960994e-10,0.0,2.495959986320264e-27,5.061955782827682e-9,-8.407613619299046e-9,0.0,-5.1130780810122e-18,0.0,3.441037687304384e-7,-3.441037687304384e-7,-1.4590473565415e-25,0.0,0.0,0.0,0.0,1.1992912764866959e-24,1.2048506684945139e-11,2.729838712855405e-11,2.6895287111399716e-7,3.5027074112506803e-7,0.0,0.0,-5.571632053980992e-7,-5.70758983946477e-9,4.749786932860915e-8,4.86680942293392e-10,-6.617444900424222e-24,0.0,5.647888097122389e-12,3.0000000375053424,1.6943664503193144e-11,-8.92984340721276e-14,2.3335112049440053e-12,4.3525629988664944e-17,8.98020925570357e-29,2.5415497072528685e-11,2.774905180310268e-11,-4.886569468657011e-22,8.323614649899491e-10,-2.678953022163828e-13,3.3491683376483307e-21,9.15707974292796e-10,0.0,1.790555573628439e-27,1.375724637876397e-5,1.3762753767114958e-5,-1.3707246305809857e-5,-1.3712753694190145e-5,0.0,0.0,8.636877095422526e-5,9.550377753756375e-5,0.00014135747636549918,1.4480474496910066e-5,0.00508822754734216,0.022483638135961465,0.02249107180447154,-1.1511589737546183e-26,1.210802866224242e-24,0.0
0.40013333333333334,-1.8775328266066975e-8,-1.858553073013262e-8,-0.0014784498869371194,-0.0014784880118931761,9.150920479650831e-8,2.0907483636360852e-10,3.525648802835493e-18,1.266160714415968e-15,2.0674048794744968e-10,0.0,2.4959858211559463e-27,5.0619817390410895e-9,6.158190325468307e-8,0.0,2.00920158037928e-15,0.0,3.4310774038998224e-7,-3.4310774038998224e-7,1.068691377259605e-24,0.0,0.0,0.0,0.0,1.2882466746399432e-24,-8.484075984373813e-11,-1.8741912985085268e-10,2.68894132255261e-7,3.5019460592447433e-7,0.0,0.0,-6.247820722479998e-7,-6.400278720656871e-9,4.871686490128428e-8,4.991676839843645e-10,-9.926167350636332e-23,0.0,5.6478886493597344e-12,2.9999999084907953,1.6943665431245405e-11,2.178790590393055e-13,2.332474122274116e-12,6.106707357036519e-16,8.980279871383901e-29,2.5415497371617436e-11,2.7748582164627256e-11,-4.887861938364125e-22,9.331717194366606e-10,6.536371771179165e-13,1.993793943449833e-20,9.153050261198358e-10,0.0,1.78978489258133e-27,1.3778585603570848e-5,1.374141454230834e-5,-1.3728585530730133e-5,-1.3691414469269869e-5,0.0,0.0,8.636906746092564e-5,9.550418609886784e-5,0.00014135823294026274,1.4480544783045166e-5,0.005094089824921409,0.02306066380516763,0.02306805292235447,7.769584285501562e-26,1.2105508317849276e-24,0.0
