time_s,x1_m,x2_m,v1_m_s,v2_m_s,Vout_V,Wbase_J,Wbias_J,ER_J,Dfilm_J,Dstruct_J,Dwall_J,throughput_J,Q1_suspension_linear_N,Q2_suspension_linear_N,Q1_suspension_cubic_N,Q2_suspension_cubic_N,Q1_electrode_bending_N,Q2_electrode_bending_N,Q1_soft_stop_N,Q2_soft_stop_N,Q1_hard_stop_N,Q2_hard_stop_N,Q1_contact_N,Q2_contact_N,Q1_electrostatic_N,Q2_electrostatic_N,Q1_fluid_N,Q2_fluid_N,Q1_structural_damping_N,Q2_structural_damping_N,Q1_base_N,Q2_base_N,Q1_net_N,Q2_net_N,Q1_balance_residual_N,Q2_balance_residual_N,C_F,Vc_V,charge_C,current_A,kinetic_J,spring_J,wall_J,electric_J,total_J,residual_J,Pbase_W,Pbias_W,Presistor_W,Pfluid_W,Pstruct_W,Pwall_W,hmin_plus_m,hmin_minus_m,overlap_plus_m,overlap_minus_m,chi_plus,chi_minus,D11_Ns_m,D12_Ns_m,D22_Ns_m,Dmineig_Ns_m,Kn_max,root_accel_m_s2,tip_accel_m_s2,wall_elastic_N,wall_rate_N,tip_not_min_flag
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.647888085338401e-12,3.0,1.69436642560152e-11,0.0,0.0,1.8593749952566967e-27,8.980207670733813e-29,2.5415496384022802e-11,2.5415496384022805e-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.376000007293946e-5,1.376000007293946e-5,-1.3710000000000001e-5,-1.3710000000000001e-5,0.0,0.0,8.636876489052818e-5,9.550376898750818e-5,0.00014135746020385495,1.4480472997394924e-5,0.005087209275359136,0.0,0.0,0.0,0.0,0.0
2.0e-5,-2.188374929766713e-20,-2.1361083631259074e-20,-5.4700971309214866e-15,-5.348849592297404e-15,-6.13584012582692e-32,2.558737041446505e-35,-9.641756532382104e-42,5.357272133517209e-50,1.224468352268669e-34,0.0,4.391375033832055e-52,1.4803415021011368e-34,7.17773299620171e-20,0.0,3.181457212809018e-51,0.0,9.448522864001677e-19,-9.448522864001677e-19,1.2460240118716248e-36,0.0,0.0,0.0,0.0,4.469817269001748e-36,-9.305781891221561e-23,-2.0844951436336297e-22,9.83280828840609e-19,1.2785146861103428e-18,0.0,0.0,-2.312487701411493e-15,-2.3689165365887433e-17,-2.310487884024109e-15,-2.335571141569162e-17,0.0,3.0814879110195774e-33,5.6478880853384016e-12,3.0,1.6943664256015205e-11,-1.4609143156730762e-37,3.1915357213637635e-35,1.8593749952577288e-27,8.980207670733813e-29,2.5415496384022805e-11,2.541549638402281e-11,3.231174364644739e-27,1.2776242123291422e-29,-4.382742947019229e-37,8.963936678501839e-69,1.2217224398278668e-32,0.0,2.342104130101828e-50,1.3760000072939483e-5,1.3760000072939439e-5,-1.3710000000000023e-5,-1.3709999999999979e-5,0.0,0.0,8.636876489052818e-5,9.550376898750815e-5,0.00014135746020385492,1.4480472997394948e-5,0.005087209275359143,-1.0937600737195697e-9,-1.0729728260437387e-9,9.110081218872728e-38,4.378716456813021e-36,0.0
4.0e-5,-6.997431350773468e-19,-6.892799118641601e-19,-8.743894083968509e-14,-8.635815669338079e-14,1.5104253518883456e-28,8.119283635291884e-33,4.145975104979873e-39,6.757266440028379e-48,2.8612823412985345e-34,0.0,1.0061356391900888e-51,8.417532064503634e-33,2.295113749107756e-18,0.0,1.040104160851088e-46,0.0,1.8914960387653237e-17,-1.8914960387653237e-17,3.98257486058591e-35,0.0,0.0,0.0,0.0,7.359035446529078e-35,-3.1565212175023536e-21,-6.945835603607773e-21,1.5799522770691234e-17,2.0558118104528522e-17,0.0,0.0,-1.849984274655889e-14,-1.8951271991572143e-16,-1.8462836306172655e-14,-1.8787650803444976e-16,3.1554436208840472e-30,2.465190328815662e-32,5.6478880853384016e-12,3.0,1.6943664256015205e-11,3.5962508378293943e-34,8.156517220048729e-33,1.8593749961586476e-27,8.980207670733813e-29,2.5415496384022805e-11,2.541549638402281e-11,3.2311664346257172e-27,1.6339726246217104e-27,1.0788752513488182e-33,5.431868437207221e-62,3.1568547214336306e-30,0.0,6.106084418772175e-48,1.376000007294015e-5,1.3760000072938772e-5,-1.371000000000069e-5,-1.3709999999999311e-5,0.0,0.0,8.636876489052819e-5,9.550376898750815e-5,0.00014135746020385495,1.4480472997394961e-5,0.00508720927535939,-8.739852905718373e-9,-8.656355470022985e-9,2.884369263330188e-36,7.070598520196059e-35,0.0
8.333333333333333e-5,-2.7415154916056865e-17,-2.7208039274505346e-17,-1.6438166650370092e-12,-1.6338117818634832e-12,1.4448662519310931e-25,2.8943421921122995e-30,8.397976947018723e-36,8.604521017328437e-47,-3.817172362892629e-34,0.0,-1.8462336361385848e-50,2.8372783856374825e-30,8.991999467748429e-17,0.0,6.255081999032494e-42,0.0,3.744146594018054e-16,-3.744146594018054e-16,1.5604687507165867e-33,0.0,0.0,0.0,0.0,1.4514475271495736e-33,-1.2403490567171395e-19,-2.7422278077051697e-19,2.980095980498727e-16,3.8794217097086724e-16,0.0,0.0,-1.6727774605776275e-13,-1.713596221928678e-15,-1.6651552584053927e-13,-1.7003429331403866e-15,0.0,1.9721522630525295e-31,5.647888085338401e-12,3.0,1.69436642560152e-11,3.440157742693079e-31,2.883079728507609e-30,1.859376266615555e-27,8.98020767073381e-29,2.5415496384022802e-11,2.5415496384022805e-11,-2.8947323073255358e-30,2.777736403563231e-25,1.0320473228079235e-30,4.9705678237366785e-56,1.123697633229262e-27,0.0,2.185561522985051e-45,1.376000007296667e-5,1.3760000072912253e-5,-1.371000000002721e-5,-1.3709999999972792e-5,0.0,0.0,8.636876489052816e-5,9.550376898750815e-5,0.00014135746020385495,1.4480472997394937e-5,0.005087209275369195,-7.882314942042688e-8,-7.846148772273295e-8,1.1374083338556454e-34,1.337706693764009e-33,0.0
0.00018,-1.2836812699556873e-15,-1.2791526696237508e-15,-3.5598399482092614e-11,-3.5498003122319563e-11,1.661002705391629e-22,1.3654968849588787e-27,2.1131048404635095e-32,6.768456521801071e-43,1.0588603763779057e-29,0.0,2.0634839340652598e-47,1.3759102769297964e-27,4.2103943353752834e-15,0.0,6.4214411667315126e-37,0.0,8.186606951301289e-15,-8.186606951301289e-15,7.306670699682998e-32,0.0,0.0,0.0,0.0,3.441188741560816e-32,-5.818790024885391e-18,-1.2880758064182853e-17,6.464782885059807e-15,8.41768888414241e-15,0.0,0.0,-1.685660450730255e-12,-1.7267935800787953e-14,-1.6668044853485435e-12,-1.7049734626011014e-14,0.0,0.0,5.647888085338401e-12,3.0,1.69436642560152e-11,3.9547683461705452e-28,1.352195601905818e-27,1.8620959343658995e-27,8.980207670733813e-29,2.5415496384022802e-11,2.5415496384022805e-11,-1.3549294122435034e-27,6.06197913552323e-23,1.1864305038511638e-27,6.5688809221864545e-50,5.289470699993562e-25,0.0,1.0317317326126519e-42,1.3760000074218611e-5,1.3760000071660307e-5,-1.3710000001279153e-5,-1.3709999998720849e-5,0.0,0.0,8.636876489052816e-5,9.550376898750815e-5,0.00014135746020385495,1.4480472997394937e-5,0.005087209275832051,-7.890061471547011e-7,-7.873429743640449e-7,5.3473869847119426e-33,2.9064500430896215e-32,0.0
0.0002,-2.1718830672912658e-15,-2.164988936401307e-15,-5.419343147509561e-11,-5.4056002192155644e-11,4.327214466149658e-22,3.1688658615490597e-27,6.124802724798664e-32,1.5401765533910916e-42,2.7292735675725567e-29,0.0,5.321554152618008e-47,3.195836744346841e-27,7.123640718023648e-15,0.0,3.110070348159306e-36,0.0,1.2462910332116288e-14,-1.2462910332116288e-14,1.236227677050742e-31,0.0,0.0,0.0,0.0,5.33096856124042e-32,-9.846566933109742e-18,-2.1799263091593825e-17,9.84317168743135e-15,1.2816896138895022e-14,0.0,0.0,-2.3122448135862543e-12,-2.3686677218662294e-14,-2.282824937415616e-12,-2.3354490674975154e-14,8.077935669463161e-28,6.310887241768095e-30,5.6478880853384016e-12,3.0,1.6943664256015205e-11,1.0302891586070616e-27,3.1338223686120228e-27,1.8671538130507176e-27,8.980207670733813e-29,2.5415496384022805e-11,2.5415496384022812e-11,3.3207141616699476e-27,1.265888879343888e-22,3.0908674758211844e-27,4.458282151441636e-49,1.2262654161211527e-24,0.0,2.392471602136984e-42,1.3760000075104448e-5,1.376000007077447e-5,-1.371000000216499e-5,-1.3709999997835012e-5,0.0,0.0,8.636876489052816e-5,9.550376898750815e-5,0.00014135746020385495,1.4480472997394937e-5,0.005087209276159554,-1.0806076738553469e-6,-1.0785613601021617e-6,9.050555654315026e-33,4.4259129958089174e-32,0.0
0.00028000000000000003,-1.1633699236280032e-14,-1.160738659529977e-14,-2.0712181008566603e-10,-2.0674837256196717e-10,9.125506203026304e-21,4.655736713139156e-26,1.815583365414294e-30,2.1286973865488192e-41,5.596005889537854e-28,0.0,1.09221174604987e-45,4.7116581766319224e-26,3.8157806388796246e-14,0.0,4.779851343798279e-34,0.0,4.7566849305951124e-14,-4.7566849305951124e-14,6.6218598994391455e-31,0.0,0.0,0.0,0.0,2.1780191454122498e-31,-5.2766027877818415e-17,-1.1685178007450554e-16,3.76341037306909e-14,4.9006338349336034e-14,0.0,0.0,-6.344153516218015e-12,-6.49896220682741e-14,-6.2208475228204545e-12,-6.36669848049637e-14,8.077935669463161e-28,-1.262177448353619e-29,5.6478880853384016e-12,3.0,1.6943664256015205e-11,2.17273957214912e-26,4.577614178366259e-26,2.0819590214926015e-27,8.980207670733813e-29,2.5415496384022805e-11,2.5415496384022854e-11,2.4680318909757967e-27,1.327449058336451e-21,6.51821871644736e-26,1.9827348443207514e-46,1.7926824384598763e-23,0.0,3.499799283318298e-41,1.3760000084546846e-5,1.3760000061332072e-5,-1.3710000011607388e-5,-1.3709999988392614e-5,0.0,0.0,8.636876489052819e-5,9.550376898750815e-5,0.00014135746020385495,1.4480472997394961e-5,0.005087209279650503,-2.944721697081788e-6,-2.9407704872410335e-6,4.8523711790909105e-32,1.6927820275031587e-31,0.0
0.00030000000000000003,-1.6408263106756657e-14,-1.6373654178171725e-14,-2.725686761495121e-10,-2.7211060370030964e-10,1.7022652047203416e-20,8.075537973618501e-26,3.6316298138976266e-30,3.6488006506000794e-41,1.0389195105931436e-27,0.0,2.0280111016249705e-45,8.179535785536509e-26,5.381807747371767e-14,0.0,1.3410616039812129e-33,0.0,6.256451763526122e-14,-6.256451763526122e-14,9.33952455061651e-31,0.0,0.0,0.0,0.0,2.9124315754811395e-31,-7.442702193975971e-17,-1.6482847563262408e-16,4.952900814172547e-14,6.449619971382737e-14,0.0,0.0,-7.802791278924655e-12,-7.993193339325744e-14,-7.63695410269589e-12,-7.816507979032391e-14,0.0,0.0,5.6478880853384016e-12,3.0,1.6943664256015205e-11,4.0530123921912894e-26,7.927577318657094e-26,2.3019882282623783e-27,8.980207670733813e-29,2.5415496384022805e-11,2.5415496384022886e-11,1.0592648392258805e-27,2.1485468158180234e-21,1.2159037176573868e-25,6.8993019695275875e-46,3.1050156020693817e-23,0.0,6.06247373652752e-41,1.3760000089313114e-5,1.3760000056565808e-5,-1.3710000016373654e-5,-1.3709999983626347e-5,0.0,0.0,8.636876489052816e-5,9.550376898750815e-5,0.0001413574602038549,1.4480472997394934e-5,0.0050872092814126385,-3.615053731604842e-6,-3.6105362173810115e-6,6.844868780818037e-32,2.227944697399336e-31,0.0
0.0003333333333333333,-2.7735520621894654e-14,-2.7682947946823228e-14,-4.144400252874659e-10,-4.1381460304742184e-10,4.406465379687116e-20,1.8720900438486829e-25,1.0457274307793829e-29,8.20087936029712e-40,2.669263325269394e-27,0.0,5.208337255533557e-45,1.8988615196321901e-25,9.097077416977562e-14,0.0,6.476939816120088e-33,0.0,9.503859816310995e-14,-9.503859816310995e-14,1.578695919100663e-30,0.0,0.0,0.0,0.0,4.545428988859034e-31,-1.2581960946825274e-16,-2.7866282987271173e-16,7.531552735837606e-14,9.807636571628112e-14,0.0,0.0,-1.0702817994325752e-11,-1.0963985892501071e-13,-1.0441618914243959e-11,-1.0688075420171225e-13,1.6155871338926322e-27,1.262177448353619e-29,5.647888085338401e-12,3.0,1.69436642560152e-11,1.0491584237350276e-25,1.832793300559074e-25,3.1234341034146994e-27,8.980207670733813e-29,2.5415496384022802e-11,2.541549638402299e-11,-3.732650701457985e-28,4.481046734914738e-21,3.147475271205083e-25,4.623080271995504e-45,7.179920141016086e-23,0.0,1.4020727973992537e-40,1.3760000100622407e-5,1.3760000045256512e-5,-1.3710000027682948e-5,-1.3709999972317053e-5,0.0,0.0,8.636876489052819e-5,9.550376898750815e-5,0.0001413574602038549,1.4480472997394954e-5,0.005087209285593798,-4.942677127751038e-6,-4.937139268268915e-6,1.1572624334410338e-31,3.388166555418e-31,0.0
0.00034,-3.0610484793798534e-14,-3.055361798721601e-14,-4.483813910196025e-10,-4.477183346040585e-10,5.267533472575437e-20,2.1925127818570254e-25,1.2755156423464767e-29,9.699392765063382e-41,3.189705931461598e-27,0.0,6.227778217305657e-45,2.2245116625236e-25,1.004004769683596e-13,0.0,8.707059610631058e-33,0.0,1.028013425657575e-13,-1.028013425657575e-13,1.7423378747619676e-30,0.0,0.0,0.0,0.0,4.943026655244829e-31,-1.3886410834828077e-16,-3.0755714864169545e-16,8.14849353417579e-14,1.0611043945256308e-13,0.0,0.0,-1.1357780828913452e-11,-1.1634930991477731e-13,-1.1073232938145926e-11,-1.1334777017661343e-13,1.6155871338926322e-27,0.0,5.6478880853384016e-12,3.0,1.6943664256015205e-11,1.254174636327485e-25,2.1452876477311283e-25,3.398951624053797e-27,8.980207670733813e-29,2.5415496384022805e-11,2.5415496384023022e-11,4.143485309483976e-28,5.1447092862313625e-21,3.762523908982455e-25,6.606406877310153e-45,8.404391789148611e-23,0.0,1.641227163123196e-40,1.376000010349308e-5,1.3760000042385842e-5,-1.371000003055362e-5,-1.3709999969446382e-5,0.0,0.0,8.636876489052816e-5,9.550376898750815e-5,0.00014135746020385492,1.4480472997394934e-5,0.0050872092866551125,-5.241659534206075e-6,-5.2359058516137375e-6,1.2772684460049698e-31,3.665758209239859e-31,0.0
