t_s,t_us,x1_um,x2_um,Vout_mV,ER_J,energy_residual_J,tip_overlap_nm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13710.0
6.25e-5,62.5,-6.511035237144995e-12,-6.446200881981395e-12,1.010992174174582e-23,-8.723510584505149e-46,-2.912541959410051e-31,-13709.999999993555
0.000125,125.0,-2.0782787966128198e-10,-2.0677354149749506e-10,5.971327562608274e-21,2.0329821547404472e-43,-7.372795243889763e-29,-13709.999999793226
0.0001875,187.5,-1.5737996347815296e-9,-1.5684699763534621e-9,2.4070403326357835e-19,9.111534065798485e-42,-1.877295191757495e-27,-13709.999998431531
0.00025,250.0,-6.611666883479072e-9,-6.5948997482941575e-9,3.273067485221912e-18,1.0352743935831515e-40,7.513427796615061e-28,-13709.999993405101
0.0003125,312.5,-2.0109692037499284e-8,-2.006899461030214e-8,2.4612771608488462e-17,5.422671308253827e-40,-5.073554811638273e-28,-13709.999979931006
0.000375,375.0,-4.985769958515925e-8,-4.9773863160391756e-8,1.2737920881615967e-16,1.5316740641755134e-39,-2.8695271200955477e-27,-13709.999950226138
0.0004375,437.5,-1.0734036862594711e-7,-1.0718616016157442e-7,5.096023098414451e-16,2.147494745279961e-39,2.507139370074275e-27,-13709.999892813841
0.0005,500.0,-2.0839933260720282e-7,-2.0813827020890695e-7,1.688853484900956e-15,1.9701338098736255e-39,1.5374251358938452e-27,-13709.99979186173
0.0005625,562.5,-3.7386037480793784e-7,-3.734455936965348e-7,4.847855637863969e-15,1.7693301103409606e-38,4.772221291277963e-28,-13709.999626554409
0.000625,625.0,-6.301222601840105e-7,-6.294954750571536e-7,1.2423512420555757e-14,1.048362751621527e-37,-1.2912344680315877e-27,-13709.999370504525
0.0006875,687.5,-1.0097040138169841e-6,-1.008794582965702e-6,2.9044603057464446e-14,3.3504554495941284e-37,1.6977211942731944e-27,-13709.998991205417
0.00075,750.0,-1.5517477445206911e-6,-1.5504718402401615e-6,6.294100378353512e-14,7.404654573702343e-37,6.4265879859382955e-27,-13709.99844952816
0.0008125,812.5,-2.3024744082212995e-6,-2.300734297459408e-6,1.2796733266228764e-13,1.2064921879362442e-36,5.332688141872219e-27,-13709.997699265703
0.000875,875.0,-3.3155902193216344e-6,-3.3132736577796563e-6,2.463994654662787e-13,1.3933146970111217e-36,4.944628276909599e-27,-13709.996686726343
0.0009375,937.5,-4.652641738841619e-6,-4.649621481024381e-6,4.5267514586560344e-13,9.300363415547305e-37,3.599574988279037e-27,-13709.99535037852
0.001,1000.0,-6.3833179971283605e-6,-6.379451424117541e-6,7.982584364634413e-13,4.226656483705591e-37,-2.583635515396148e-28,-13709.993620548577
0.0010625,1062.5,-8.585698343992519e-6,-8.580827209990518e-6,1.3578293963874692e-12,2.6374150978354087e-36,7.660083718442037e-27,-13709.991419172791
0.001125,1125.0,-1.1346445056273286e-5,-1.134039535419513e-5,2.236926598154908e-12,1.0513861298304845e-35,5.9946573413189724e-27,-13709.988659604647
0.0011875,1187.5,-1.4760940075082402e-5,-1.4753522020962263e-5,3.5813001128184534e-12,2.4052374594106218e-35,8.090526122382502e-28,-13709.98524647798
0.00125,1250.0,-1.8933365583012925e-5,-1.8924373717976494e-5,5.588065064165708e-12,3.980259761690493e-35,2.7864150887262938e-27,-13709.981075626283
0.0013125,1312.5,-2.3976728469506934e-5,-2.3965941877577615e-5,8.518828912052236e-12,5.027808941521214e-35,5.6591492925621416e-27,-13709.976034058123
0.001375,1375.0,-3.0012829065573406e-5,-3.0000011704858454e-5,1.2714901679158929e-11,4.6240371176885117e-35,-1.2352979414230551e-27,-13709.969999988296
0.0014375,1437.5,-3.717217485564974e-5,-3.715707599980492e-5,1.861467279352544e-11,2.495764065486686e-35,-3.170638833867861e-28,-13709.962842924
0.0015,1500.0,-4.559384019277593e-5,-4.557619497902613e-5,2.67732013260239e-11,9.085970942389034e-36,4.6029876961679865e-27,-13709.954423805022
0.0015625,1562.5,-5.542527335226366e-5,-5.540480343166122e-5,3.788416757892097e-11,4.921985649343024e-35,5.630903849629058e-27,-13709.94459519657
0.001625,1625.0,-6.68220525536844e-5,-6.679846683865818e-5,5.2803655647118636e-11,1.687346144332711e-34,1.186209794331728e-27,-13709.933201533162
0.0016875,1687.5,-7.994759286948709e-5,-7.992058837351856e-5,7.25764434556303e-11,3.373687851130395e-34,6.613388775948137e-27,-13709.920079411628
0.00175,1750.0,-9.497280620108056e-5,-9.494206896438771e-5,9.846399890152684e-11,4.94007271009916e-34,-1.5365586659901266e-27,-13709.905057931037
0.0018125,1812.5,-0.00011207571676073213,-0.00011204092285571298,1.3197430148374177e-10,5.583908821706149e-34,4.5466158290108004e-27,-13709.887959077147
0.001875,1875.0,-0.0001314410347303575,-0.0001314018513400661,1.748931878170858e-10,4.656861559353926e-34,-1.298063947999477e-28,-13709.868598148661
0.0019375,1937.5,-0.00015325969098504427,-0.00015321577754761394,2.293169305315679e-10,2.3612898413657053e-34,2.7379881070372052e-27,-13709.846784222455
0.002,2000.0,-0.00017772833596572094,-0.0001776793453773403,2.976857136475114e-10,9.503981716377789e-35,3.176580331884036e-27,-13709.822320654623
0.0020625,2062.5,-0.000205048805961691,-0.0002049943858304728,3.828181621760758e-10,4.026434445866905e-34,2.359297596758899e-27,-13709.79500561417
0.002125,2125.0,-0.00023542756021540157,-0.00023536735415817812,4.879445404561894e-10,1.2158946712379055e-33,1.8900000059933352e-27,-13709.764632645842
0.0021875,2187.5,-0.0002690750924008383,-0.000269008741375153,6.167412945713041e-10,2.242515662131208e-33,6.538787045985743e-28,-13709.730991258624
0.00225,2250.0,-0.00030620532012723894,-0.0003061324637900763,7.733637356417672e-10,3.088413637504718e-33,7.49188315592127e-27,-13709.69386753621
0.0023125,2312.5,-0.00034703495621423103,-0.0003469552342993681,9.624776642048592e-10,3.3592720483443804e-33,5.000179717156258e-27,-13709.6530447657
0.002375,2375.0,-0.00039178286554402157,-0.0003916959192497787,1.1892891741523484e-9,2.84517287219255e-33,2.903089742494717e-28,-13709.60830408075
