relative_displacement_m,Q1_N,Q2_N
1.1656682780076815e-8,2.1072444747113538e-5,-2.1072444747113538e-5
1.1792225603100964e-8,2.1317473174405558e-5,-2.1317473174405558e-5
1.1927768426125113e-8,2.1562501601697574e-5,-2.1562501601697574e-5
1.2063311249149262e-8,2.1807530028989594e-5,-2.1807530028989594e-5
1.2198854072173411e-8,2.205255845628161e-5,-2.205255845628161e-5
1.233439689519756e-8,2.229758688357363e-5,-2.229758688357363e-5
1.246993971822171e-8,2.2542615310865646e-5,-2.2542615310865646e-5
1.2605482541245858e-8,2.2787643738157666e-5,-2.2787643738157666e-5
1.2741025364270007e-8,2.3032672165449682e-5,-2.3032672165449682e-5
1.2876568187294156e-8,2.32777005927417e-5,-2.32777005927417e-5
1.3012111010318306e-8,2.352272902003372e-5,-2.352272902003372e-5
1.3147653833342455e-8,2.3767757447325735e-5,-2.3767757447325735e-5
1.3283196656366604e-8,2.4012785874617755e-5,-2.4012785874617755e-5
1.3418739479390753e-8,2.425781430190977e-5,-2.425781430190977e-5
1.3554282302414902e-8,2.450284272920179e-5,-2.450284272920179e-5
1.368982512543905e-8,2.4747871156493807e-5,-2.4747871156493807e-5
1.38253679484632e-8,2.4992899583785827e-5,-2.4992899583785827e-5
1.3960910771487349e-8,2.5237928011077843e-5,-2.5237928011077843e-5
1.4096453594511498e-8,2.5482956438369863e-5,-2.5482956438369863e-5
1.4231996417535647e-8,2.572798486566188e-5,-2.572798486566188e-5
1.4367539240559796e-8,2.5973013292953896e-5,-2.5973013292953896e-5
1.4503082063583945e-8,2.6218041720245916e-5,-2.6218041720245916e-5
1.4638624886608094e-8,2.6463070147537932e-5,-2.6463070147537932e-5
1.4774167709632243e-8,2.6708098574829952e-5,-2.6708098574829952e-5
1.490971053265639e-8,2.6953127002121965e-5,-2.6953127002121965e-5
1.504525335568054e-8,2.7198155429413988e-5,-2.7198155429413988e-5
1.518079617870469e-8,2.7443183856706e-5,-2.7443183856706e-5
1.531633900172884e-8,2.7688212283998024e-5,-2.7688212283998024e-5
1.5451881824752986e-8,2.7933240711290037e-5,-2.7933240711290037e-5
1.5587424647777137e-8,2.817826913858206e-5,-2.817826913858206e-5
1.5722967470801285e-8,2.8423297565874073e-5,-2.8423297565874073e-5
1.5858510293825435e-8,2.8668325993166097e-5,-2.8668325993166097e-5
1.5994053116849583e-8,2.891335442045811e-5,-2.891335442045811e-5
1.6129595939873733e-8,2.915838284775013e-5,-2.915838284775013e-5
1.626513876289788e-8,2.9403411275042146e-5,-2.9403411275042146e-5
1.640068158592203e-8,2.9648439702334165e-5,-2.9648439702334165e-5
1.653622440894618e-8,2.9893468129626182e-5,-2.9893468129626182e-5
1.667176723197033e-8,3.01384965569182e-5,-3.01384965569182e-5
1.6807310054994477e-8,3.0383524984210218e-5,-3.0383524984210218e-5
1.6942852878018627e-8,3.062855341150224e-5,-3.062855341150224e-5
1.7078395701042775e-8,3.0873581838794254e-5,-3.0873581838794254e-5
1.7213938524066926e-8,3.111861026608628e-5,-3.111861026608628e-5
1.7349481347091073e-8,3.136363869337829e-5,-3.136363869337829e-5
1.7485024170115224e-8,3.160866712067031e-5,-3.160866712067031e-5
1.762056699313937e-8,3.1853695547962327e-5,-3.1853695547962327e-5
1.7756109816163522e-8,3.209872397525434e-5,-3.209872397525434e-5
1.789165263918767e-8,3.234375240254636e-5,-3.234375240254636e-5
1.802719546221182e-8,3.258878082983838e-5,-3.258878082983838e-5
1.8162738285235967e-8,3.28338092571304e-5,-3.28338092571304e-5
1.8298281108260118e-8,3.3078837684422415e-5,-3.3078837684422415e-5
1.8433823931284265e-8,3.332386611171443e-5,-3.332386611171443e-5
1.8569366754308416e-8,3.3568894539006455e-5,-3.3568894539006455e-5
1.8704909577332563e-8,3.381392296629847e-5,-3.381392296629847e-5
1.8840452400356714e-8,3.405895139359049e-5,-3.405895139359049e-5
1.897599522338086e-8,3.4303979820882504e-5,-3.4303979820882504e-5
1.9111538046405012e-8,3.454900824817453e-5,-3.454900824817453e-5
1.924708086942916e-8,3.4794036675466543e-5,-3.4794036675466543e-5
1.938262369245331e-8,3.503906510275856e-5,-3.503906510275856e-5
1.9518166515477457e-8,3.5284093530050576e-5,-3.5284093530050576e-5
1.9653709338501608e-8,3.55291219573426e-5,-3.55291219573426e-5
1.9789252161525756e-8,3.577415038463461e-5,-3.577415038463461e-5
1.9924794984549906e-8,3.601917881192663e-5,-3.601917881192663e-5
2.0060337807574054e-8,3.626420723921865e-5,-3.626420723921865e-5
2.0195880630598204e-8,3.650923566651067e-5,-3.650923566651067e-5
2.033142345362235e-8,3.675426409380268e-5,-3.675426409380268e-5
2.04669662766465e-8,3.69992925210947e-5,-3.69992925210947e-5
2.060250909967065e-8,3.724432094838672e-5,-3.724432094838672e-5
2.0738051922694797e-8,3.748934937567874e-5,-3.748934937567874e-5
2.0873594745718948e-8,3.7734377802970754e-5,-3.7734377802970754e-5
2.1009137568743095e-8,3.797940623026277e-5,-3.797940623026277e-5
2.1144680391767246e-8,3.822443465755479e-5,-3.822443465755479e-5
2.1280223214791393e-8,3.846946308484681e-5,-3.846946308484681e-5
2.1415766037815544e-8,3.8714491512138826e-5,-3.8714491512138826e-5
2.155130886083969e-8,3.895951993943084e-5,-3.895951993943084e-5
2.1686851683863842e-8,3.9204548366722865e-5,-3.9204548366722865e-5
2.182239450688799e-8,3.9449576794014875e-5,-3.9449576794014875e-5
2.195793732991214e-8,3.96946052213069e-5,-3.96946052213069e-5
2.2093480152936287e-8,3.9939633648598915e-5,-3.9939633648598915e-5
2.2229022975960438e-8,4.018466207589094e-5,-4.018466207589094e-5
2.2364565798984585e-8,4.042969050318295e-5,-4.042969050318295e-5
2.2500108622008736e-8,4.067471893047497e-5,-4.067471893047497e-5
2.2635651445032884e-8,4.091974735776699e-5,-4.091974735776699e-5
2.2771194268057034e-8,4.1164775785059e-5,-4.1164775785059e-5
2.290673709108118e-8,4.140980421235102e-5,-4.140980421235102e-5
2.3042279914105332e-8,4.165483263964304e-5,-4.165483263964304e-5
2.317782273712948e-8,4.189986106693506e-5,-4.189986106693506e-5
2.331336556015363e-8,4.2144889494227076e-5,-4.2144889494227076e-5
2.3448908383177778e-8,4.238991792151909e-5,-4.238991792151909e-5
2.358445120620193e-8,4.2634946348811115e-5,-4.2634946348811115e-5
2.3719994029226076e-8,4.287997477610313e-5,-4.287997477610313e-5
2.3855536852250227e-8,4.312500320339515e-5,-4.312500320339515e-5
2.3991079675274374e-8,4.3370031630687164e-5,-4.3370031630687164e-5
2.4126622498298525e-8,4.361506005797919e-5,-4.361506005797919e-5
2.4262165321322672e-8,4.3860088485271204e-5,-4.3860088485271204e-5
2.4397708144346823e-8,4.410511691256322e-5,-4.410511691256322e-5
2.453325096737097e-8,4.435014533985524e-5,-4.435014533985524e-5
2.466879379039512e-8,4.459517376714726e-5,-4.459517376714726e-5
2.4804336613419268e-8,4.484020219443927e-5,-4.484020219443927e-5
2.493987943644342e-8,4.508523062173129e-5,-4.508523062173129e-5
2.5075422259467566e-8,4.533025904902331e-5,-4.533025904902331e-5
2.5210965082491717e-8,4.557528747631533e-5,-4.557528747631533e-5
2.5346507905515864e-8,4.582031590360734e-5,-4.582031590360734e-5
2.5482050728540015e-8,4.6065344330899365e-5,-4.6065344330899365e-5
2.5617593551564162e-8,4.631037275819138e-5,-4.631037275819138e-5
2.5753136374588313e-8,4.65554011854834e-5,-4.65554011854834e-5
2.588867919761246e-8,4.6800429612775414e-5,-4.6800429612775414e-5
2.602422202063661e-8,4.704545804006744e-5,-4.704545804006744e-5
2.615976484366076e-8,4.7290486467359454e-5,-4.7290486467359454e-5
2.629530766668491e-8,4.753551489465147e-5,-4.753551489465147e-5
2.6430850489709056e-8,4.7780543321943486e-5,-4.7780543321943486e-5
2.6566393312733207e-8,4.802557174923551e-5,-4.802557174923551e-5
2.6701936135757355e-8,4.8270600176527526e-5,-4.8270600176527526e-5
2.6837478958781505e-8,4.851562860381954e-5,-4.851562860381954e-5
2.6973021781805653e-8,4.876065703111156e-5,-4.876065703111156e-5
2.7108564604829803e-8,4.900568545840358e-5,-4.900568545840358e-5
2.724410742785395e-8,4.92507138856956e-5,-4.92507138856956e-5
2.73796502508781e-8,4.9495742312987615e-5,-4.9495742312987615e-5
2.751519307390225e-8,4.974077074027963e-5,-4.974077074027963e-5
2.76507358969264e-8,4.9985799167571654e-5,-4.9985799167571654e-5
2.7786278719950547e-8,5.0230827594863664e-5,-5.0230827594863664e-5
2.7921821542974697e-8,5.047585602215569e-5,-5.047585602215569e-5
2.8057364365998845e-8,5.07208844494477e-5,-5.07208844494477e-5
2.8192907189022996e-8,5.0965912876739726e-5,-5.0965912876739726e-5
2.8328450012047143e-8,5.1210941304031736e-5,-5.1210941304031736e-5
2.8463992835071294e-8,5.145596973132376e-5,-5.145596973132376e-5
2.859953565809544e-8,5.1700998158615776e-5,-5.1700998158615776e-5
2.8735078481119592e-8,5.194602658590779e-5,-5.194602658590779e-5
2.887062130414374e-8,5.219105501319981e-5,-5.219105501319981e-5
2.900616412716789e-8,5.243608344049183e-5,-5.243608344049183e-5
2.9141706950192037e-8,5.268111186778385e-5,-5.268111186778385e-5
2.9277249773216188e-8,5.2926140295075864e-5,-5.2926140295075864e-5
2.9412792596240335e-8,5.317116872236788e-5,-5.317116872236788e-5
2.9548335419264486e-8,5.3416197149659904e-5,-5.3416197149659904e-5
2.9683878242288633e-8,5.366122557695192e-5,-5.366122557695192e-5
2.981942106531278e-8,5.390625400424393e-5,-5.390625400424393e-5
2.995496388833693e-8,5.415128243153595e-5,-5.415128243153595e-5
3.009050671136108e-8,5.4396310858827976e-5,-5.4396310858827976e-5
3.022604953438523e-8,5.464133928611999e-5,-5.464133928611999e-5
3.036159235740938e-8,5.4886367713412e-5,-5.4886367713412e-5
3.049713518043353e-8,5.5131396140704025e-5,-5.5131396140704025e-5
3.063267800345768e-8,5.537642456799605e-5,-5.537642456799605e-5
3.076822082648182e-8,5.562145299528806e-5,-5.562145299528806e-5
3.090376364950597e-8,5.5866481422580075e-5,-5.5866481422580075e-5
3.1039306472530124e-8,5.61115098498721e-5,-5.61115098498721e-5
3.1174849295554274e-8,5.635653827716412e-5,-5.635653827716412e-5
3.131039211857842e-8,5.660156670445613e-5,-5.660156670445613e-5
3.144593494160257e-8,5.684659513174815e-5,-5.684659513174815e-5
3.158147776462672e-8,5.709162355904017e-5,-5.709162355904017e-5
3.171702058765087e-8,5.733665198633219e-5,-5.733665198633219e-5
3.1852563410675014e-8,5.7581680413624196e-5,-5.7581680413624196e-5
3.1988106233699165e-8,5.782670884091622e-5,-5.782670884091622e-5
3.2123649056723316e-8,5.807173726820824e-5,-5.807173726820824e-5
3.2259191879747467e-8,5.831676569550026e-5,-5.831676569550026e-5
3.239473470277161e-8,5.856179412279227e-5,-5.856179412279227e-5
3.253027752579576e-8,5.880682255008429e-5,-5.880682255008429e-5
3.266582034881991e-8,5.9051850977376315e-5,-5.9051850977376315e-5
3.280136317184406e-8,5.929687940466833e-5,-5.929687940466833e-5
3.293690599486821e-8,5.954190783196034e-5,-5.954190783196034e-5
3.307244881789236e-8,5.9786936259252364e-5,-5.9786936259252364e-5
3.320799164091651e-8,6.003196468654439e-5,-6.003196468654439e-5
3.334353446394066e-8,6.02769931138364e-5,-6.02769931138364e-5
3.34790772869648e-8,6.052202154112841e-5,-6.052202154112841e-5
3.3614620109988954e-8,6.0767049968420436e-5,-6.0767049968420436e-5
3.3750162933013104e-8,6.101207839571246e-5,-6.101207839571246e-5
3.3885705756037255e-8,6.125710682300448e-5,-6.125710682300448e-5
3.40212485790614e-8,6.150213525029649e-5,-6.150213525029649e-5
3.415679140208555e-8,6.174716367758851e-5,-6.174716367758851e-5
3.42923342251097e-8,6.199219210488053e-5,-6.199219210488053e-5
3.442787704813385e-8,6.223722053217255e-5,-6.223722053217255e-5
3.4563419871157995e-8,6.248224895946455e-5,-6.248224895946455e-5
3.4698962694182146e-8,6.272727738675657e-5,-6.272727738675657e-5
3.4834505517206297e-8,6.29723058140486e-5,-6.29723058140486e-5
3.497004834023045e-8,6.321733424134062e-5,-6.321733424134062e-5
3.510559116325459e-8,6.346236266863263e-5,-6.346236266863263e-5
3.524113398627874e-8,6.370739109592465e-5,-6.370739109592465e-5
3.537667680930289e-8,6.395241952321668e-5,-6.395241952321668e-5
3.5512219632327043e-8,6.419744795050869e-5,-6.419744795050869e-5
3.564776245535119e-8,6.44424763778007e-5,-6.44424763778007e-5
3.578330527837534e-8,6.468750480509272e-5,-6.468750480509272e-5
3.591884810139949e-8,6.493253323238474e-5,-6.493253323238474e-5
3.605439092442364e-8,6.517756165967676e-5,-6.517756165967676e-5
3.6189933747447784e-8,6.542259008696877e-5,-6.542259008696877e-5
3.6325476570471934e-8,6.56676185142608e-5,-6.56676185142608e-5
3.6461019393496085e-8,6.591264694155282e-5,-6.591264694155282e-5
3.6596562216520236e-8,6.615767536884483e-5,-6.615767536884483e-5
3.673210503954438e-8,6.640270379613684e-5,-6.640270379613684e-5
3.686764786256853e-8,6.664773222342886e-5,-6.664773222342886e-5
3.700319068559268e-8,6.689276065072089e-5,-6.689276065072089e-5
3.713873350861683e-8,6.713778907801291e-5,-6.713778907801291e-5
3.7274276331640976e-8,6.738281750530492e-5,-6.738281750530492e-5
3.7409819154665127e-8,6.762784593259694e-5,-6.762784593259694e-5
3.754536197768928e-8,6.787287435988895e-5,-6.787287435988895e-5
3.768090480071343e-8,6.811790278718098e-5,-6.811790278718098e-5
3.781644762373757e-8,6.836293121447298e-5,-6.836293121447298e-5
3.795199044676172e-8,6.860795964176501e-5,-6.860795964176501e-5
3.8087533269785873e-8,6.885298806905703e-5,-6.885298806905703e-5
3.8223076092810024e-8,6.909801649634905e-5,-6.909801649634905e-5
3.835861891583417e-8,6.934304492364106e-5,-6.934304492364106e-5
3.849416173885832e-8,6.958807335093309e-5,-6.958807335093309e-5
3.862970456188247e-8,6.98331017782251e-5,-6.98331017782251e-5
3.876524738490662e-8,7.007813020551712e-5,-7.007813020551712e-5
3.8900790207930764e-8,7.032315863280913e-5,-7.032315863280913e-5
3.9036333030954915e-8,7.056818706010115e-5,-7.056818706010115e-5
3.9171875853979066e-8,7.081321548739318e-5,-7.081321548739318e-5
3.9307418677003216e-8,7.10582439146852e-5,-7.10582439146852e-5
3.944296150002736e-8,7.130327234197721e-5,-7.130327234197721e-5
3.957850432305151e-8,7.154830076926922e-5,-7.154830076926922e-5
3.971404714607566e-8,7.179332919656124e-5,-7.179332919656124e-5
3.984958996909981e-8,7.203835762385326e-5,-7.203835762385326e-5
3.9985132792123956e-8,7.228338605114527e-5,-7.228338605114527e-5
4.012067561514811e-8,7.25284144784373e-5,-7.25284144784373e-5
4.025621843817226e-8,7.277344290572932e-5,-7.277344290572932e-5
4.039176126119641e-8,7.301847133302134e-5,-7.301847133302134e-5
4.052730408422055e-8,7.326349976031335e-5,-7.326349976031335e-5
4.06628469072447e-8,7.350852818760536e-5,-7.350852818760536e-5
