t_s,t_us,x1_um,x2_um,Vout_mV,ER_J,energy_residual_J,tip_overlap_nm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13710.0
6.25e-5,62.5,-6.872759442480846e-12,-6.804323224209093e-12,1.1265930562679766e-23,-9.713608656295676e-46,-3.2437778305270846e-31,-13709.999999993195
0.000125,125.0,-2.193738730204442e-10,-2.182609605276309e-10,6.653199826518833e-21,2.2646074183380787e-43,3.149031013663813e-27,-13709.99999978174
0.0001875,187.5,-1.66123294785563e-9,-1.6556071973692924e-9,2.681918143078271e-19,1.0151663701009194e-41,1.1395195694806425e-27,-13709.999998344394
0.00025,250.0,-6.9789817103204454e-9,-6.96128306773184e-9,3.646844261233458e-18,1.1535058386108192e-40,-1.3767463683868539e-27,-13709.999993038718
0.0003125,312.5,-2.1226897150623924e-8,-2.118393875534535e-8,2.7423490060468753e-17,6.041904131989225e-40,-1.8622309888207143e-28,-13709.999978816062
0.000375,375.0,-5.2627571784225605e-8,-5.253907778035575e-8,1.4192560591105689e-16,1.7066013484860898e-39,1.46017605759161e-27,-13709.999947460923
0.0004375,437.5,-1.1330372243839979e-7,-1.1314094683719962e-7,5.677976334938596e-16,2.3927553758330714e-39,3.2123699586354252e-27,-13709.999886859054
0.0005,500.0,-2.19977073307512e-7,-2.197015074425289e-7,1.8817163520254276e-15,2.195107683945833e-39,-1.847265796467802e-27,-13709.999780298494
0.0005625,562.5,-3.9463039563047027e-7,-3.9419257112386964e-7,5.401468765614398e-15,1.9713773513773433e-38,-1.841644162004167e-27,-13709.99960580743
0.000625,625.0,-6.651290524162442e-7,-6.644674458933748e-7,1.3842246860432001e-14,1.1680826341524527e-37,-4.208869687500248e-28,-13709.999335532555
0.0006875,687.5,-1.0657986812509718e-6,-1.0648387264634916e-6,3.236142502550873e-14,3.733068371200912e-37,-9.394824757115667e-28,-13709.998935161275
0.00075,750.0,-1.6379559525492409e-6,-1.636609164697661e-6,7.012871100750662e-14,8.250246428941529e-37,3.472286626604059e-27,-13709.998363390836
0.0008125,812.5,-2.430389653122e-6,-2.428552869540113e-6,1.4258088603129235e-13,1.344270458651441e-36,7.31979832547337e-27,-13709.997571447131
0.000875,875.0,-3.4997896759499863e-6,-3.4973444165446656e-6,2.745376762806382e-13,1.5524282848525583e-36,-3.407146778397055e-29,-13709.996502655586
0.0009375,937.5,-4.911121835443157e-6,-4.907933785524981e-6,5.043695293037347e-13,1.0362468914775931e-36,6.703925142468586e-27,-13709.995092066216
0.001,1000.0,-6.737946774745654e-6,-6.733865392123032e-6,8.894175787524043e-13,4.709425939981258e-37,-2.302250004403018e-27,-13709.99326613461
0.0010625,1062.5,-9.062681585324332e-6,-9.057539832766582e-6,1.5128901605448523e-12,2.9386324581777766e-36,8.6554846441406e-27,-13709.990942460168
0.001125,1125.0,-1.1976803114953889e-5,-1.1970417318315794e-5,2.4923780923021224e-12,1.1714610259307455e-35,3.401335717653906e-27,-13709.988029582682
0.0011875,1187.5,-1.5580992301474517e-5,-1.5573162133236536e-5,3.9902757427956654e-12,2.6799347832895707e-35,5.4347084307829456e-27,-13709.984426837867
0.00125,1250.0,-1.9985219226512173e-5,-1.9975727813418153e-5,6.2262082974691006e-12,4.4348600012530766e-35,9.378744547705283e-28,-13709.980024272189
0.0013125,1312.5,-2.530876894003353e-5,-2.529738309299697e-5,9.49165813946432e-12,5.602129894822531e-35,4.986333173197385e-27,-13709.974702616908
