travel_um,C_pF,Q1_uN,Q2_uN,D_path
0.06,7.102492631878543,0.37969182989019046,13.096214249582198,0.0005836592663664471
0.07,7.103336826654445,0.38008356795490766,13.103493341936469,0.0005845845306757957
0.08,7.104181892623403,0.3804759038504651,13.110780538067788,0.0005855118183782028
0.09,7.1050278311153265,0.3808688388339433,13.11807585154703,0.0005864411349592557
0.09999999999999999,7.105874643462923,0.3812623741657476,13.12537929597533,0.0005873724859224596
0.11,7.106722331001702,0.3816565111096209,13.132690884984344,0.0005883058767892997
0.12,7.107570895069987,0.382051250932653,13.14001063223622,0.0005892413130993156
0.13,7.108420337008921,0.38244659490529165,13.147338551423706,0.0005901788004101668
0.14,7.1092706581624725,0.3828425443013535,13.154674656270222,0.000591118344297703
0.15,7.110121859877445,0.3832391003980347,13.16201896052999,0.0005920599503560324
0.16,7.110973943503486,0.38363626447592203,13.169371477988058,0.0005930036241975944
0.16999999999999998,7.111826910393091,0.3840340378190039,13.176732222460522,0.0005939493714532258
0.18,7.11268076190161,0.38443242171468045,13.184101207794413,0.000594897197772234
0.19,7.113535499387262,0.38483141745377564,13.191478447867896,0.0005958471088224667
0.19999999999999998,7.114391124211136,0.3852310263305478,13.198863956590387,0.0005967991102903833
0.21,7.115247637737201,0.3856312496427002,13.206257747902567,0.0005977532078811252
0.22,7.116105041332316,0.3860320886913935,13.21365983577654,0.0005987094073185899
0.22999999999999998,7.11696333636623,0.38643354478125513,13.221070234215867,0.0005996677143454984
0.24,7.117822524211602,0.386835619220392,13.228488957255633,0.0006006281347234742
0.25,7.118682606243996,0.3872383133204012,13.23591601896266,0.0006015906742331073
0.26,7.119543583841897,0.38764162839638105,13.24335143343546,0.0006025553386740368
0.27,7.120405458386717,0.3880455657669427,13.250795214804402,0.0006035221338650151
0.28,7.1212682312628,0.3884501267542212,13.258247377231708,0.0006044910656439882
0.29,7.122131903857434,0.38885531268388746,13.265707934911704,0.000605462139868165
0.3,7.1229964775608545,0.38926112488515907,13.27317690207078,0.0006064353624140945
0.31,7.1238619537662595,0.38966756469081276,13.280654292967526,0.0006074107391777398
0.32,7.1247283338698075,0.39007463343719445,13.288140121892814,0.0006083882760745501
0.33,7.125595619270632,0.3904823324642321,13.295634403169863,0.0006093679790395406
0.33999999999999997,7.126463811370851,0.39089066311544696,13.303137151154434,0.0006103498540273637
0.35,7.12733291157557,0.3912996267379652,13.310648380234776,0.0006113339070123879
0.36,7.128202921292888,0.3917092246825296,13.31816810483184,0.0006123201439887717
0.37,7.129073841933918,0.3921194583035112,13.325696339399308,0.0006133085709705433
0.38,7.129945674912782,0.3925303289589214,13.3332330984237,0.0006142991939916722
0.39,7.130818421646621,0.3929418380104237,13.340778396424438,0.0006152920191061526
0.39999999999999997,7.131692083555614,0.39335398682334577,13.348332247954051,0.0006162870523880761
0.41,7.1325666620629695,0.3937667767666906,13.355894667598081,0.0006172842999317116
0.42,7.133442158594949,0.39418020921314967,13.36346566997539,0.0006182837678515841
0.43,7.134318574580865,0.3945942855391143,13.371045269738067,0.0006192854622825523
0.44,7.135195911453093,0.3950090071246877,13.378633481571649,0.0006202893893798873
0.44999999999999996,7.13607417064708,0.39542437535369734,13.386230320195176,0.0006212955553193526
0.45999999999999996,7.136953353601354,0.3958403916137067,13.393835800361247,0.0006223039662972827
0.47,7.137833461757528,0.39625705729602856,13.40144993685621,0.000623314628530665
0.48,7.138714496560311,0.3966743737957359,13.409072744500154,0.0006243275482572186
0.49,7.139596459457522,0.39709234251167497,13.416704238147041,0.0006253427317354749
0.5,7.140479351900082,0.3975109648464776,13.424344432684874,0.0006263601852448597
0.51,7.141363175342043,0.39793024220657364,13.431993343035694,0.000627379915085774
0.52,7.142247931240582,0.3983501760022031,13.439650984155728,0.0006284019275796754
0.53,7.143133621056015,0.398770767647429,13.447317371035426,0.0006294262290691609
0.54,7.144020246251805,0.39919201856015,13.454992518699733,0.0006304528259180494
0.55,7.144907808294572,0.39961393016211244,13.462676442207973,0.0006314817245114643
0.56,7.145796308654092,0.4000365038789236,13.47036915665405,0.0006325129312559162
0.5700000000000001,7.146685748803326,0.40045974114006405,13.478070677166547,0.0006335464525793878
0.58,7.147576130218402,0.40088364337890053,13.485781018908792,0.0006345822949314175
0.59,7.1484674543786495,0.4013082120326989,13.493500197079074,0.0006356204647831838
0.6,7.149359722766588,0.4017334485426366,13.501228226910543,0.0006366609686275874
0.61,7.15025293686795,0.4021593543538158,13.508965123671466,0.0006377038129793419
0.62,7.1511470981716805,0.4025859309152764,13.516710902665281,0.0006387490043750536
0.63,7.152042208169947,0.40301317968000894,13.52446557923067,0.0006397965493733119
0.64,7.152938268358155,0.40344110210496753,13.5322291687418,0.0006408464545547723
0.65,7.153835280234947,0.4038696996510834,13.540001686608155,0.0006418987265222446
0.66,7.154733245302223,0.4042989737832772,13.547783148274906,0.0006429533719007806
0.67,7.155632165065136,0.4047289259704732,13.555573569222865,0.0006440103973377589
0.6799999999999999,7.156532041032112,0.40515955768561174,13.563372964968654,0.0006450698095029771
0.69,7.1574328747148535,0.4055908704056633,13.571181351064778,0.0006461316150887346
0.7,7.158334667628349,0.40602286561164086,13.578998743099705,0.0006471958208099267
0.71,7.159237421290884,0.40645554478861406,13.58682515669804,0.0006482624334041295
0.72,7.160141137224047,0.40688890942572287,13.594660607520568,0.0006493314596316912
0.73,7.161045816952741,0.40732296101619014,13.602505111264414,0.0006504029062758223
0.74,7.161951462005193,0.4077577010573359,13.61035868366307,0.0006514767801426839
0.75,7.162858073912961,0.40819313105059096,13.618221340486572,0.0006525530880614816
0.76,7.163765654210942,0.40862925250151033,13.62609309754157,0.0006536318368845523
