t_s,t_us,x1_um,x2_um,Vout_mV,ER_J,energy_residual_J,tip_overlap_nm
0.03165,31649.999999999996,1.3902054720662809,1.390205270421928,0.001456335887361176,8.955758730174897e-21,-1.0416498045772746e-24,-12319.794729578072
0.0317,31700.0,1.402870243391358,1.4028703234163995,0.0014702322766620454,9.210667201759112e-21,-1.051217109635795e-24,-12307.129676583601
0.03175,31750.0,1.4155371944969302,1.4155375580739047,0.0014840595466243467,9.470428519394375e-21,-1.0486675111901207e-24,-12294.462441926096
0.0318,31800.000000000004,1.4282055893344543,1.4282062383387906,0.0014978141861114428,9.73506248865315e-21,-1.0469004627624257e-24,-12281.79376166121
0.03185,31850.000000000004,1.4408746880565901,1.4408756243648468,0.001511492660109911,1.00045885228663e-20,-1.0453101191775e-24,-12269.124375635154
0.0319,31899.999999999996,1.4535437470520884,1.4535449725321152,0.0015250914112025491,1.0279022464493645e-20,-1.052958914514523e-24,-12256.455027467886
0.03195,31950.0,1.466212018982576,1.4662135355031292,0.0015386068629618741,1.055837964691826e-20,-1.0415235868324392e-24,-12243.78646449687
0.032,32000.0,1.4788787528219065,1.4788805622459362,0.001552035416120525,1.0842671752138628e-20,-1.0417507787731429e-24,-12231.119437754065
0.03205,32050.000000000004,1.4915431938974952,1.4915452980835227,0.0015653734552643942,1.1131909836937603e-20,-1.0457392595099403e-24,-12218.454701916478
0.0321,32099.999999999996,1.5042045839338358,1.5042069847397217,0.001578617345441801,1.1426101230815869e-20,-1.042129432007649e-24,-12205.79301526028
0.03215,32149.999999999996,1.5168621610982964,1.5168648603726216,0.0015917634332419917,1.1725252523364589e-20,-1.0461431562934135e-24,-12193.13513962738
0.0322,32200.0,1.5295151600486308,1.5295181596392662,0.0016048080548801934,1.2029366505678979e-20,-1.0472791159969317e-24,-12180.481840360735
0.03225,32250.0,1.5421628119827846,1.542166113734181,0.0016177475214368862,1.2338445116743373e-20,-1.0378885157811808e-24,-12167.83388626582
0.0323,32300.000000000004,1.5548043446905153,1.5548079504388597,0.0016305781370989114,1.2652486430800012e-20,-1.0424071110462868e-24,-12155.192049561141
0.03235,32349.999999999996,1.567438982606694,1.5674428941880425,0.001643296191855207,1.2971487560008993e-20,-1.04074103681446e-24,-12142.557105811959
0.0324,32400.0,1.580065946866661,1.5800701661092176,0.001655897958477212,1.329544169210083e-20,-1.0432906352601343e-24,-12129.929833890783
0.03245,32450.0,1.5926844553629576,1.5926889840922822,0.0016683797040781562,1.362434094519834e-20,-1.0570483694471887e-24,-12117.311015907719
0.0325,32500.0,1.6052937228038717,1.605298562838145,0.001680737682977291,1.3958173459705058e-20,-1.0401604351882173e-24,-12104.701437161857
0.03255,32550.000000000004,1.6178929607732684,1.6178981139290334,0.0016929681394729217,1.4296926202580724e-20,-1.0462693740382488e-24,-12092.101886070968
0.0326,32599.999999999996,1.630481377792041,1.6304868458765736,0.0017050673105717942,1.464058211650491e-20,-1.0419274836159124e-24,-12079.513154123428
0.03265,32650.0,1.643058179380554,1.6430639642013918,0.0017170314235606023,1.4989122870707236e-20,-1.0437450191415416e-24,-12066.93603579861
0.0327,32700.0,1.6556225681226568,1.6556286714740631,0.0017288567037559458,1.5342526070896296e-20,-1.0425333287911221e-24,-12054.371328525938
0.03275,32750.0,1.6681737437302366,1.6681801674102887,0.0017405393693875994,1.5700767953682015e-20,-1.0513433273806304e-24,-12041.819832589712
0.0328,32800.0,1.6807109031094136,1.680717648900639,0.001752075629652428,1.6063820661044636e-20,-1.034480636670626e-24,-12029.282351099362
0.03285,32850.0,1.6932332404268504,1.693240310113359,0.0017634617028247238,1.6431654874362505e-20,-1.04841507570045e-24,-12016.759689886643
0.0329,32900.0,1.7057399471774337,1.7057473425349436,0.0017746937881967307,1.6804237158277118e-20,-1.0421799191055831e-24,-12004.252657465058
0.03295,32950.0,1.7182302122522326,1.7182379350467294,0.001785768099483931,1.7181532529907207e-20,-1.046698514370689e-24,-11991.762064953271
0.033,33000.0,1.730703222006923,1.7307112740042436,0.0017966808434326357,1.756350187629766e-20,-1.0402866529330527e-24,-11979.288725995757
0.03305,33050.0,1.7431581603309505,1.7431665432857564,0.001807428223412141,1.7950104456382207e-20,-1.0385196045053576e-24,-11966.833456714245
0.0331,33100.0,1.755594208716584,1.7556029243764903,0.0018180064565862242,1.834129539366185e-20,-1.0367273125286955e-24,-11954.39707562351
0.03315,33150.0,1.7680105463283147,1.7680195964385323,0.0018284117524727033,1.8737028109652317e-20,-1.0455625546671708e-24,-11941.980403561469
0.0332,33200.0,1.7804063500724243,1.7804157363659867,0.0018386403275456903,1.9137251894820313e-20,-1.0385953351522588e-24,-11929.584263634013
0.03325,33250.0,1.7927807946662047,1.7927905188722097,0.001848688408805619,1.9541914269105632e-20,-1.0396303206599088e-24,-11917.209481127791
0.0333,33300.0,1.8051330527072738,1.8051431165477914,0.001858552219354335,1.995095863667045e-20,-1.0401604351882173e-24,-11904.85688345221
0.03335,33350.0,1.8174622947425776,1.817472699926661,0.001868228001797673,2.0364326568646668e-20,-1.042508085242155e-24,-11892.52730007334
0.0334,33400.0,1.829767689336721,1.8297784375760138,0.001877711996529054,2.0781955546203672e-20,-1.0415488303814063e-24,-11880.221562423987
0.03345,33450.0,1.8420484031404782,1.8420594961259873,0.0018870004534049852,2.120378116218634e-20,-1.0427857642807929e-24,-11867.940503874013
0.0335,33500.0,1.8543036009578384,1.8543150403827182,0.0018960896454981787,2.16297349548371e-20,-1.0394283722681722e-24,-11855.684959617281
0.03355,33550.0,1.8665324458132528,1.8665442333587652,0.0019049758345483214,2.2059746527512237e-20,-1.0348845334540992e-24,-11843.455766641237
0.0336,33600.0,1.878734099017596,1.8787462363529945,0.001913655315837606,2.2493741474041573e-20,-1.0325621269491285e-24,-11831.253763647006
0.03365,33650.0,1.8909077202333309,1.8909202090274684,0.001922124386578565,2.2931643414456182e-20,-1.0431139304173648e-24,-11819.079790972532
0.0337,33700.0,1.9030524675391118,1.9030653094454946,0.0019303793539392823,2.337337201649773e-20,-1.0400089738944149e-24,-11806.934690554506
0.03375,33750.0,1.9151674974929283,1.9151806941585234,0.0019384165507694655,2.3818844941424514e-20,-1.034455393121659e-24,-11794.819305841478
0.0338,33800.0,1.927251965194532,1.927265518255124,0.001946232323457035,2.4267975967387293e-20,-1.033445651162976e-24,-11782.734481744877
0.03385,33850.0,1.939305024346474,1.9393189354364118,0.001953823020715177,2.4720676842664916e-20,-1.0308960527173018e-24,-11770.681064563589
0.0339,33900.0,1.9513258273144216,1.9513400980445619,0.0019611850283526,2.5176855511273566e-20,-1.0285736462123311e-24,-11758.659901955438
0.03395,33950.0,1.9633135251853597,1.9633281571754353,0.0019683147412498845,2.5636417872693336e-20,-1.0397817819537112e-24,-11746.671842824566
0.034,34000.0,1.975267267825793,1.9752822626659328,0.001975208564291998,2.6099266113803307e-20,-1.0268570848825702e-24,-11734.717737334067
0.03405,34050.0,1.9871862039371233,1.9872015632259232,0.0019818629448751725,2.6565300369315482e-20,-1.0317543333821822e-24,-11722.798436774077
0.0341,34100.0,1.9990694811111474,1.9990852064238003,0.0019882743240659073,2.7034417165797605e-20,-1.031350436598709e-24,-11710.914793576201
0.03415,34150.0,2.010916245882928,2.0109323387936087,0.0019944391888860923,2.750651097818396e-20,-1.0441236723760477e-24,-11699.06766120639
0.0342,34200.0,2.0227256437832013,2.0227421058465085,0.0020003540367335326,2.798147278930869e-20,-1.0303154510910591e-24,-11687.257894153494
0.03425,34250.0,2.0344968193885147,2.0345136521638,0.0020060153829924506,2.8459191541364984e-20,-1.0352379431396382e-24,-11675.4863478362
0.0343,34300.0,2.046228916370968,2.0462461213888625,0.0020114197715043534,2.8939552810991464e-20,-1.0381157077218845e-24,-11663.753878611138
0.03435,34350.0,2.0579210775452537,2.0579386563398905,0.00201656378969031,2.9422440153197083e-20,-1.0584620081893448e-24,-11652.06134366011
0.0344,34400.0,2.069572444915457,2.069590399002274,0.002021444016151098,2.9907733898820896e-20,-1.0446790304533233e-24,-11640.409600997726
0.03445,34450.0,2.081182159719576,2.081200490607345,0.0020260570822231596,3.0395312383946813e-20,-1.060279543714974e-24,-11628.799509392655
0.0345,34500.0,2.092749362473127,2.092768071657067,0.002030399638334547,3.0885050872840596e-20,-1.052605504828984e-24,-11617.231928342933
0.03455,34550.0,2.104273193011056,2.1042922819792573,0.002034468357014451,3.1376822672724224e-20,-1.0590678533645545e-24,-11605.707718020743
0.0346,34600.0,2.115752790528608,2.1157722607490697,0.0020382599501520757,3.1870498182550135e-20,-1.05048504671575e-24,-11594.227739250931
0.03465,34650.0,2.1271872936203002,2.1272071465628857,0.002041771151724269,3.236594589167586e-20,-1.0534132983959303e-24,-11582.792853437115
0.0347,34700.0,2.1385758403184836,2.1385960774263153,0.0020449987251261147,3.286303155710653e-20,-1.0507879693033548e-24,-11571.403922573685
0.03475,34750.0,2.149917568129527,2.1499381908495336,0.0020479394772231537,3.336161908208642e-20,-1.0586134694831472e-24,-11560.061809150468
0.0348,34800.0,2.1612116140699906,2.1612326238232202,0.0020505902293302446,3.386156982662723e-20,-1.062349514730274e-24,-11548.767376176782
0.03485,34850.0,2.1724571147004874,2.1724785129090054,0.002052947851842958,3.4362743361754774e-20,-1.0668428664464128e-24,-11537.521487090995
0.0349,34900.0,2.1836532061595073,2.1836749942206413,0.002055009230506312,3.4864996916535125e-20,-1.0628543857096154e-24,-11526.32500577936
0.03495,34950.0,2.1947990241952247,2.1948212035041266,0.0020567713132579666,3.5368186004916044e-20,-1.0757790827807565e-24,-11515.178796495875
0.035,35000.0,2.205893704197143,2.2059162761322297,0.0020582310506984066,3.587216401307573e-20,-1.0587144436790155e-24,-11504.08372386777
0.03505,35050.0,2.216936381226301,2.216959347154864,0.0020593854521833814,3.6376782694842955e-20,-1.0659845857815324e-24,-11493.040652845139
0.0351,35100.0,2.2279261900448883,2.227949551319702,0.002060231558722267,3.6881891901602486e-20,-1.0639651018641666e-24,-11482.050448680298
0.03515,35150.0,2.238862265144948,2.2388860231094836,0.0020607664449849438,3.738733994595054e-20,-1.0796161022237515e-24,-11471.113976890516
0.0352,35200.0,2.249743740776558,2.2497678967594994,0.0020609872256800053,3.78929734749883e-20,-1.0787073344609368e-24,-11460.232103240502
0.03525,35250.0,2.260569750975276,2.260594306290525,0.0020608910604856725,3.839863769864658e-20,-1.0878959862849512e-24,-11449.405693709477
0.0353,35300.0,2.27133942958902,2.2713643855400294,0.0020604751531039765,3.8904176410994725e-20,-1.0884513443622268e-24,-11438.635614459972
0.03535,35350.0,2.2820519103046215,2.2820772681841093,0.002059736729023867,3.9409432080827433e-20,-1.0942068735267193e-24,-11427.922731815892
0.0354,35400.0,2.292706326674068,2.292732087752456,0.0020586730750452114,3.991424602041401e-20,-1.0904203411816584e-24,-11417.267912247546
0.03545,35450.0,2.303301812140059,2.3033279776840567,0.0020572815231914145,4.041845833780431e-20,-1.1012750672374996e-24,-11406.672022315945
0.0355,35500.0,2.3138375000619793,2.3138640713203498,0.002055559432552082,4.092190825735104e-20,-1.0934495670577071e-24,-11396.13592867965
0.03555,35550.0,2.3243125237412894,2.324339501948164,0.0020535042257146374,4.142443392704133e-20,-1.1041023447218117e-24,-11385.660498051837
0.0356,35600.0,2.334726016446997,2.334753402826873,0.0020511133608215383,4.1925872895653954e-20,-1.1062228028350457e-24,-11375.246597173127
0.03565,35650.0,2.345077111441444,2.3451049071975603,0.002048384345246999,4.242606177290258e-20,-1.1027896801755239e-24,-11364.89509280244
0.0357,35700.0,2.3553649420057323,2.355393148334449,0.0020453147426794807,4.292483686380077e-20,-1.0898649831043828e-24,-11354.60685166555
