t_s,t_ms,tau_us,x1_um,x2_um,tip_overlap_nm,bend_nm,v1_mm_s,v2_mm_s,Vout_mV,C_pF,PR_pW,Qe2_uN,Qwall2_uN,Qbend2_uN,Qfilm2_uN,ER_pJ,Wbase_nJ,Wbias_nJ,Dfilm_nJ,Dwall_nJ,Dstruct_nJ,deltaE_nJ,residual_aJ,a_g
0.3796437597568831,379.64375975688307,-80.0000000000245,13.513830940657366,13.506444044283969,-203.55595571603214,-7.386896373396719,2.665208696605433,2.659512550125028,3.7063091905094865,6.73670352944264,32.70649479917876,4.7841370091129285,-2.326024528350692e-11,13.353710366649436,-18.78032436223483,0.24606776238003297,2.4893091148162094,0.009724434327692719,2.1836011345679167,0.0007044295962097144,0.0,0.31448191792860986,0.711214026576156,-2.727408618331115
0.3796438597568831,379.6438597568831,-79.90000000002162,13.514097446444193,13.50670998099388,-203.29001900611954,-7.3874654503122335,2.664907018688701,2.6592216721628943,3.708912352232898,6.737004001268093,32.752454372728025,4.788251314997716,-2.3366617938117063e-11,13.3547391191758,-18.785484246053045,0.24607103532622593,2.4893243274931507,0.009727082621232976,2.1836073911072433,0.000704429596209715,0.0,0.31449351908660567,0.7110010275684235,-2.7274605276347996
0.3796439597568831,379.6439597568831,-79.80000000001874,13.514363922060898,13.506975888613233,-203.02411138676743,-7.388033447663927,2.664605294420544,2.658930777292868,3.7115192687641274,6.737304689069292,32.79851257716048,4.792371887171664,-2.3473605851638354e-11,13.355765920113589,-18.790648415592532,0.24607431287355622,2.4893395387380077,0.009729732775514643,2.1836136483783886,0.0007044295962097158,0.0,0.3145051199368566,0.710805812943861,-2.7275124365077814
0.3796440597568831,379.6440597568831,-79.70000000001588,13.514630367502836,13.507241767140178,-202.7582328598241,-7.388600362658287,2.6643035238993518,2.6586398657542367,3.7141299483668,6.737605593165892,32.84466969846469,4.7964987397604295,-2.358121334114058e-11,13.356790764412809,-18.795816880095842,0.2460775950318919,2.4893547485504497,0.009732384793217056,2.1836199063821184,0.0007044295962097165,0.0,0.3145167204809397,0.7106329321958375,-2.727564344950052
0.3796441597568831,379.6441597568831,-79.600000000013,13.514896782765378,13.507507616572884,-202.4923834271174,-7.389166192495021,2.6640017072236977,2.658348937787764,3.716744399322744,6.73790671387829,32.89092602356425,4.800631886932408,-2.3689444759372023e-11,13.357813647011211,-18.800989648838364,0.2460808818111272,2.489369956930144,0.009735038677024976,2.183626165119201,0.0007044295962097174,0.0,0.3145283207204364,0.7104890027692532,-2.727616252961603
0.3796442597568831,379.6442597568831,-79.50000000001012,13.515163167843905,13.507773436909538,-202.2265630904634,-7.389730934367062,2.6636998444923403,2.658057993635696,3.7193626299319824,6.738208051527619,32.93728184032036,4.80477134289874,-2.3798304495095602e-11,13.358834562834303,-18.806166731128137,0.2460841732211825,2.4893851638767615,0.009737694429628609,2.1836324245904066,0.0007044295962097179,0.0,0.3145399206569318,0.71037940133809,-2.7276681605424553
0.3796443597568831,379.6443597568831,-79.40000000000724,13.5154295227338,13.50803922814834,-201.96077185166118,-7.390294585460567,2.663397935804223,2.6577670335417576,3.721984648512736,6.738509606435751,32.983737437534465,4.808917121913559,-2.390779697343433e-11,13.359853506795346,-18.81134813630617,0.24608746927200445,2.489400369389973,0.009740352053723592,2.1836386847965086,0.0007044295962097188,0.0,0.31455152029201533,0.7103086773957167,-2.7277200676925424
0.3796444597568831,379.6444597568831,-79.30000000000436,13.515695847430463,13.508304990287508,-201.6950097124929,-7.390857142954916,2.663095981258472,2.6574760577511536,3.7246104634014263,6.7388113789253055,33.03029310495093,4.8130692382741636,-2.401792665621835e-11,13.36087047379534,-18.81653387374649,0.24609076997356583,2.489415573469449,0.009743011552011007,2.1836449457382803,0.0007044295962097194,0.0,0.3145631196272805,0.7102842755676464,-2.7277719744118842
0.3796445597568831,379.6445597568831,-79.2000000000015,13.515962141929297,13.508570723325303,-201.42927667469837,-7.391418603993913,2.6627939809547163,2.6571850664761456,3.7272400830179073,6.739113369319674,33.07694913441747,4.817227706321343,-2.4128698042309755e-11,13.361885458670981,-18.82172395265616,0.24609407533585137,2.4894307761148604,0.00974567292719582,2.1836512074165007,0.0007044295962097203,0.0,0.31457471866432307,0.7103123997084732,-2.727823880700474
0.3796446597568831,379.64465975688313,-79.09999999999862,13.516228406225126,13.508836427275206,-201.16357272479453,-7.391978949919118,2.662491935194491,2.656894038146188,3.729873557741862,6.739415577959294,33.12370656367128,4.821392540539337,-2.4240115651089228e-11,13.36289842769235,-18.82691825557462,0.24609738536070902,2.4894459773258517,0.009748336181147836,2.1836574698323563,0.000704429596209721,0.0,0.3145863174036126,0.7105390471963127,-2.7278757865583043
