t_s,t_ms,tau_us,x1_um,x2_um,tip_overlap_nm,bend_nm,v1_mm_s,v2_mm_s,Vout_mV,C_pF,PR_pW,Qe2_uN,Qwall2_uN,Qbend2_uN,Qfilm2_uN,ER_pJ,Wbase_nJ,Wbias_nJ,Dfilm_nJ,Dwall_nJ,Dstruct_nJ,deltaE_nJ,residual_aJ,a_g
0.38104574658111473,381.0457465811147,31045.746581114698,13.759148268105454,13.720301012464045,10.301012464044033,-38.84725564140845,0.16450724370288866,0.02654834012906927,0.1529113408664084,7.131700394870281,0.055671138489435563,13.169626708519944,-83.77489693431096,70.22638116906701,-0.5268102766499472,0.26210506950992774,2.5042192606189992,0.013351039498341601,2.194953214326462,0.0007540836825875744,0.0,0.3216008977710066,0.7322244141350028,-3.409195593845221
0.38104583333333336,381.04583333333335,31045.83333333333,13.75916245861378,13.720303305107464,10.303305107463233,-38.859153506315764,0.16264295040331378,0.026306630438846977,0.1518338774210743,7.131708324893543,0.054889348411232886,13.169645381554327,-83.80184406887476,70.24788961238646,-0.5214690808769786,0.2621050743055713,2.504220264537168,0.013351133917378308,2.194953217444447,0.0007540839360861947,0.0,0.3216019927319315,0.7322244141350028,-3.4092347179312634
0.3810462811009627,381.04628110096274,31046.281100962693,13.759233128547548,13.720314804896908,10.314804896907571,-38.91832365064014,0.15300816639445233,0.0250580927460696,0.14626555953991371,7.131748057937746,0.050937175970295345,13.169740096571637,-83.93689490720696,70.3548548288617,-0.49387048614548135,0.26210509799321974,2.504225264369504,0.013351610632198304,2.1949532325140173,0.0007540851732457266,0.0,0.3216074529486698,0.7322240005446966,-3.409436648678445
0.3810468187633336,381.0468187633336,31046.81876333354,13.759312279439229,13.720327874208392,10.3278742083911,-38.98440523083685,0.14141334201723482,0.023556861015463556,0.13956429285137345,7.131793114131199,0.046376647235961736,13.169850133493593,-84.09010601331238,70.47431423886445,-0.4606676487674059,0.26210512414511744,2.504230864722872,0.013352159494311655,2.1949532484402443,0.0007540865065249287,0.0,0.3216135848784932,0.7322235869543903,-3.4096791051908664
0.38104735976251836,381.04735976251834,31047.35976251832,13.759385622178238,13.720340209375465,10.34020937546365,-39.04541280277289,0.12972060834621812,0.022044232324593266,0.13280571918947892,7.13183552263799,0.041993712022463645,13.16995677421483,-84.23437873969844,70.58460107715561,-0.42719435094155395,0.26210514803990514,2.5042360546507,0.013352685756223894,2.1949532622307233,0.0007540876891331101,0.0,0.3216192860712506,0.7322227597737777,-3.409923050714731
0.3810479045169112,381.04790451691116,31047.90451691114,13.75945307567199,13.72035180275947,10.35180275947029,-39.101272912518475,0.11792300487352184,0.02051916981609546,0.12598522022013345,7.131875254059831,0.037791132652179815,13.170060009044345,-84.36960101029071,70.68558255691188,-0.39342940854002223,0.26210516976182985,2.5042408283621946,0.013353189252034147,2.1949532740194906,0.0007540887284478588,0.0,0.32162455042875077,0.7322223461834715,-3.4101686735997863
0.3810484536509083,381.0484536509083,31048.453650908246,13.759514560970212,13.720362648022224,10.362648022222722,-39.15191294798787,0.1060091346714913,0.018980060344265616,0.11909558340934905,7.131912282992854,0.03377085235146003,13.170159851695317,-84.49567503021295,70.77712741315904,-0.35933890982698274,0.2621051894004166,2.504245180217345,0.013353669907292238,2.1949532839455244,0.0007540896322405946,0.0,0.32162937208969383,0.7322219325931653,-3.4104162550192187
0.3810490075856284,381.0490075856284,31049.00758562834,13.759569950051603,13.720372731345615,10.372731345613385,-39.197218705988675,0.09397205220039682,0.017425861918238198,0.1121321345268924,7.1319465579254695,0.029937179984659747,13.170256261321894,-84.61241479353774,70.85902919432698,-0.3249016392074469,0.2621052070351376,2.5042491011019323,0.01335412735827577,2.194953292145385,0.00075409040798267,0.0,0.32163374143202716,0.7322219325931653,-3.4106659844291585
0.3810495671531922,381.04956715319224,31049.56715319218,13.759619127800086,13.720382042682772,10.382042682771038,-39.23708511731336,0.08179594770380852,0.015854382426634138,0.10508502801251965,7.131978039497516,0.026292531219981045,13.170349249720601,-84.71967634231197,70.93109796086672,-0.2900709643620463,0.2621052227565708,2.5042525828138937,0.013354561461260427,2.1949532987644838,0.0007540910638375103,0.0,0.32163764995629834,0.7322223461834715,-3.410918236504832
0.38105,381.05,31049.999999999967,13.759652492678388,13.720388641949533,10.388641949532957,-39.26385072885378,0.07236761570924745,0.01463788625538416,0.09962560858861065,7.1320002236534075,0.023631575920597746,13.170418138704568,-84.79528117951205,70.97948367067364,-0.26310247588852737,0.26210523355631227,2.5042549453576552,0.013354877921411427,2.1949533028562813,0.0007540914901242678,0.0,0.3216403244313271,0.7322227597737777,-3.4111133515173773
