position_parameter_m,velocity_parameter_m_s,x1_m,x2_m,v1_m_s,v2_m_s,Q1_N,Q2_N,dissipation_W
-5.518484588754928e-8,-0.0043497294540542665,0.0,-5.518484588754928e-8,-0.0,-0.0043497294540542665,4.154210247442968e-7,6.148814682883578e-7,2.674568033366004e-9
-5.518484588754928e-8,-0.004059747490450649,0.0,-5.518484588754928e-8,-0.0,-0.004059747490450649,3.877262897613437e-7,5.738893704024673e-7,2.3298459312877192e-9
-5.518484588754928e-8,-0.003769765526847031,0.0,-5.518484588754928e-8,-0.0,-0.003769765526847031,3.6003155477839056e-7,5.328972725165768e-7,2.0088977672837988e-9
-5.518484588754928e-8,-0.003479783563243413,0.0,-5.518484588754928e-8,-0.0,-0.003479783563243413,3.3233681979543744e-7,4.919051746306863e-7,1.7117235413542427e-9
-5.518484588754928e-8,-0.0031898015996397956,0.0,-5.518484588754928e-8,-0.0,-0.0031898015996397956,3.046420848124844e-7,4.5091307674479575e-7,1.4383232534990516e-9
-5.518484588754928e-8,-0.002899819636036178,0.0,-5.518484588754928e-8,-0.0,-0.002899819636036178,2.769473498295312e-7,4.0992097885890523e-7,1.1886969037182243e-9
-5.518484588754928e-8,-0.00260983767243256,0.0,-5.518484588754928e-8,-0.0,-0.00260983767243256,2.492526148465781e-7,3.689288809730147e-7,9.628444920117617e-10
-5.518484588754928e-8,-0.002319855708828942,0.0,-5.518484588754928e-8,-0.0,-0.002319855708828942,2.2155787986362496e-7,3.2793678308712416e-7,7.607660183796635e-10
-5.518484588754928e-8,-0.0020298737452253243,0.0,-5.518484588754928e-8,-0.0,-0.0020298737452253243,1.9386314488067184e-7,2.8694468520123364e-7,5.824614828219298e-10
-5.518484588754928e-8,-0.0017398917816217065,0.0,-5.518484588754928e-8,-0.0,-0.0017398917816217065,1.6616840989771872e-7,2.4595258731534313e-7,4.279308853385607e-10
