time_s,x1_m,x2_m,v1_m_s,v2_m_s,Vout_V,Wbase_J,Wbias_J,ER_J,Dfilm_J,Dstruct_J,Dwall_J,throughput_J,Q1_suspension_linear_N,Q2_suspension_linear_N,Q1_suspension_cubic_N,Q2_suspension_cubic_N,Q1_electrode_bending_N,Q2_electrode_bending_N,Q1_soft_stop_N,Q2_soft_stop_N,Q1_hard_stop_N,Q2_hard_stop_N,Q1_contact_N,Q2_contact_N,Q1_electrostatic_N,Q2_electrostatic_N,Q1_fluid_N,Q2_fluid_N,Q1_structural_damping_N,Q2_structural_damping_N,Q1_base_N,Q2_base_N,Q1_net_N,Q2_net_N,Q1_balance_residual_N,Q2_balance_residual_N,C_F,Vc_V,charge_C,current_A,kinetic_J,spring_J,wall_J,electric_J,total_J,residual_J,Pbase_W,Pbias_W,Presistor_W,Pfluid_W,Pstruct_W,Pwall_W,hmin_plus_m,hmin_minus_m,overlap_plus_m,overlap_minus_m,chi_plus,chi_minus,D11_Ns_m,D12_Ns_m,D22_Ns_m,Dmineig_Ns_m,Kn_max,root_accel_m_s2,tip_accel_m_s2,wall_elastic_N,wall_rate_N,tip_not_min_flag
0.4,-3.4870526665749046e-7,-3.4763226940754193e-7,-0.008388571602245112,-0.008388961991484405,1.1266152964823872e-5,2.0256397842277634e-9,1.578041446391564e-15,1.8729877049540998e-13,1.9498254165017208e-9,0.0,3.378923979551855e-13,1.0119756585699606e-8,1.143731480557403e-6,0.0,1.2871714984201999e-11,0.0,1.939717815945937e-6,-1.939717815945937e-6,1.9889277611222226e-23,0.0,0.0,0.0,0.0,8.360533964569233e-24,-1.581775766923211e-9,-3.5031975947843108e-9,1.5277870079461042e-6,1.990460186629796e-6,0.0,0.0,1.62374788985673e-19,1.6633702420059792e-21,4.609667400397667e-6,4.7239173089076767e-8,0.0,0.0,5.648084613231313e-12,2.9999887338470352,1.6944190207508726e-11,2.6824173725771125e-11,7.508960709231048e-11,2.004543735059642e-13,9.005500989043012e-29,2.5416189863343723e-11,1.0070625132916017e-10,3.460989857370872e-19,-1.3760464935437137e-21,8.047252117731339e-11,3.0220524434954696e-16,2.9513845560336034e-8,0.0,5.791257993675062e-26,1.4107632340543277e-5,1.3412367805429495e-5,-1.4057632269407543e-5,-1.3362367730592459e-5,0.0,0.0,8.647383053641224e-5,9.5648912175965e-5,0.00014162687104446253,1.4505492210166533e-5,0.005219063555031881,2.1820353011062164,2.1832081286094356,1.4571077724446994e-24,6.903426192124533e-24,0.0
0.40003517078173206,-6.423333158232314e-7,-6.41273330854736e-7,-0.008307140063794911,-0.008307490018038027,2.11879657033993e-5,2.025694017570187e-9,5.660019187074679e-15,1.8729879329111018e-13,1.950855348609701e-9,0.0,3.378923979551855e-13,1.0120844492020384e-8,2.1068131300679607e-6,0.0,8.045299918176098e-11,0.0,1.9161947788068606e-6,-1.9161947788068606e-6,3.6819067372964066e-23,0.0,0.0,0.0,0.0,9.62494678363201e-24,-2.9192354253179063e-9,-6.47356111254185e-9,1.5179476840370048e-6,1.9794182652830205e-6,0.0,0.0,-3.662505089101001e-7,-3.751876762681178e-9,5.1718663015755886e-6,5.2998048600936906e-8,-8.470329472543003e-22,-1.3234889800848443e-23,5.648556849394297e-12,2.9999788120342967,1.6945550866754093e-11,5.044753738904595e-11,7.363882111921032e-11,6.776666200697944e-13,9.066552857872713e-29,2.541814677925585e-11,9.973463451853598e-11,3.4608616443759263e-19,3.073662954707251e-9,1.5134261216713784e-10,1.0688806920200594e-15,2.905380150116934e-8,0.0,5.74864546035489e-26,1.4401273400534964e-5,1.3118726745663811e-5,-1.4351273330854737e-5,-1.3068726669145264e-5,0.0,0.0,8.672616390326003e-5,9.599786356232475e-5,0.00014227529184860282,1.4565667899951366e-5,0.005335883684225483,2.4481586588411903,2.4493115547535202,2.705112455967605e-24,6.919834327664405e-24,0.0
0.4000551707817321,-8.079764652365852e-7,-8.069232663975839e-7,-0.008256674726012818,-0.00825700340139019,2.671252982556881e-5,2.0257727140101063e-9,9.082519566574419e-15,1.8729882074375324e-13,1.9514338085077926e-9,0.0,3.378923979551855e-13,1.012150507088623e-8,2.6501123074469226e-6,0.0,1.6012421985420344e-10,0.0,1.9039271087063878e-6,-1.9039271087063878e-6,4.650392355105342e-23,0.0,0.0,0.0,0.0,1.0368770214796763e-23,-3.6763446509948422e-9,-8.158977544953728e-9,1.5128355037247276e-6,1.9742157501162005e-6,0.0,0.0,-5.745175342234525e-7,-5.8853678942872236e-9,5.488841165223445e-6,5.6244295970571884e-8,-8.470329472543003e-22,6.617444900424222e-24,5.64894753263085e-12,2.9999732874701746,1.6946691700213103e-11,6.360126148944954e-11,7.274683318907507e-11,1.071649138385975e-12,9.117284263409238e-29,2.541981120581591e-11,9.923829353327696e-11,3.460729295477918e-19,4.7921999071955466e-9,1.9080378446834864e-10,1.6989505944807219e-15,2.8792096832006382e-8,0.0,5.736043951873733e-26,1.4566923335282704e-5,1.2953076811103313e-5,-1.4516923266397584e-5,-1.2903076733602418e-5,0.0,0.0,8.693502331473853e-5,9.628690400959915e-5,0.00014281283972047097,1.4615513041538887e-5,0.005404121431596572,2.5982025190464197,2.5992990377389757,3.421886856473351e-24,6.946883358323412e-24,0.0
0.4000666666666667,-9.027206736198594e-7,-9.016711861166424e-7,-0.008226312785437598,-0.008226630063356768,2.984819449919513e-5,2.025833429306658e-9,1.140491960569492e-14,1.8729884266113873e-13,1.951763932817075e-9,0.0,3.378923979551855e-13,1.0121898232914023e-8,2.9608673894310386e-6,0.0,2.2331662722095812e-10,0.0,1.8972179171011632e-6,-1.8972179171011632e-6,5.210090657096684e-23,0.0,0.0,0.0,0.0,1.0805415955281685e-23,-4.110507514606736e-9,-9.127160011627616e-9,1.5100407890101415e-6,1.9715549309289958e-6,0.0,0.0,-6.942266641064643e-7,-7.111670361484886e-9,5.670012240548492e-6,5.809818345472017e-8,-8.470329472543003e-22,-6.617444900424222e-24,5.64921148410697e-12,2.999970151805501,1.6947465833557765e-11,7.10671297599884e-11,7.221279702043037e-11,1.33746405352461e-12,9.151670603575255e-29,2.5420945824708413e-11,9.89712068986634e-11,3.4606838005442274e-19,5.7694307641271756e-9,2.1320138927996522e-10,2.1212255115756723e-15,2.864132091550616e-8,0.0,5.732387311872054e-26,1.4661671254555084e-5,1.2858328891957556e-5,-1.4611671186116644e-5,-1.2808328813883358e-5,0.0,0.0,8.707619509350974e-5,9.648237077543691e-5,0.00014317658161099777,1.4649220735417688e-5,0.005443942256274267,2.683962341418447,2.6849238784551916,3.8373290621984826e-24,6.968086893083201e-24,0.0
0.4000751707817321,-9.725803697302795e-7,-9.715335443610388e-7,-0.008203219207384836,-0.00820352789959128,3.2148731990799135e-5,2.0258855480242114e-9,1.3287963143405319e-14,1.872988621277956e-13,1.952007026725208e-9,0.0,3.378923979551855e-13,1.0122195328602713e-8,3.1900028264422095e-6,0.0,2.792784293287409e-10,0.0,1.892405426945689e-6,-1.892405426945689e-6,5.625858383880592e-23,0.0,0.0,0.0,0.0,1.1132969340385622e-23,-4.431231046403502e-9,-9.843270487662675e-9,1.508036543126043e-6,1.9697344277823798e-6,0.0,0.0,-7.827809305718132e-7,-8.018821850711e-9,5.803511913325054e-6,5.9466908498317076e-8,-8.470329472543003e-22,0.0,5.6494250455298445e-12,2.9999678512680092,1.6948093514737843e-11,7.654459997809318e-11,7.180792141152129e-11,1.5523254783753233e-12,9.179557826839299e-29,2.5421867842248683e-11,9.87821147321453e-11,3.460584538870721e-19,6.487106193615435e-9,2.2963379993427955e-10,2.460811830038647e-15,2.8529525669108004e-8,0.0,5.731301844857506e-26,1.4731533612473815e-5,1.2788466534141346e-5,-1.468153354436104e-5,-1.2738466455638962e-5,0.0,0.0,8.71904550757304e-5,9.664063279259226e-5,0.00014347121714585766,1.467651205389509e-5,0.005473682072289209,2.747155706181732,2.7481937593485233,4.146582611399116e-24,6.986386728986505e-24,0.0
0.40008333333333335,-1.0394473802408224e-6,-1.03840304238071e-6,-0.008180548548112931,-0.008180849571462628,3.434138954763567e-5,2.0259412959894985e-9,1.522635513649325e-14,1.8729888361732402e-13,1.9522394616470423e-9,0.0,3.378923979551855e-13,1.0122485449903315e-8,3.409322441728633e-6,0.0,3.409325143720431e-10,0.0,1.8879086160041849e-6,-1.8879086160041849e-6,6.026483553564643e-23,0.0,0.0,0.0,0.0,1.1451152555999876e-23,-4.738728699074636e-9,-1.0530627327083058e-8,1.506160891712452e-6,1.9681014479528487e-6,0.0,0.0,-8.67777620332521e-7,-8.889529460557071e-9,5.931216532928046e-6,6.077267516102371e-8,8.470329472543003e-22,0.0,5.649644554015277e-12,2.9999656586104524,1.6948739645401397e-11,8.176521320865635e-11,7.141156765680564e-11,1.772980042799826e-12,9.208282568981515e-29,2.5422818446466845e-11,9.86073661460723e-11,3.4602950256563275e-19,7.171620855374002e-9,2.45295639625969e-10,2.8079310382439527e-15,2.8421964183002818e-8,0.0,5.731520044019165e-26,1.4798403110184662e-5,1.272159703653594e-5,-1.4748403042380712e-5,-1.267159695761929e-5,0.0,0.0,8.730793365337356e-5,9.680340591863731e-5,0.0001437743691456809,1.4704580743092294e-5,0.005502453803477872,2.8076066525966348,2.8084825256828054,4.445131978366339e-24,7.006020577633536e-24,0.0
0.40013333333333334,-1.4448121466671417e-6,-1.4437817593209072e-6,-0.008030997196380712,-0.008031255677854182,4.742986814366899e-5,2.026402942771929e-9,2.984620970057801e-14,1.8729908480766135e-13,1.953643951215633e-9,0.0,3.378923979551855e-13,1.0124366206310095e-8,4.738893540309059e-6,0.0,9.15577363576402e-10,0.0,1.8626894830459859e-6,-1.8626894830459859e-6,8.522427198488903e-23,0.0,0.0,0.0,0.0,1.3488750842123598e-23,-6.615680162266096e-9,-1.4745727340956188e-8,1.4955688053514303e-6,1.9603369740405523e-6,0.0,0.0,-1.3884046049955552e-6,-1.4222841601459713e-8,6.703047120912231e-6,6.867892205215053e-8,0.0,0.0,5.6512936567889604e-12,2.9999525701318563,1.69536129302539e-11,1.1292825748492617e-10,6.882442984214148e-11,3.424695829561168e-12,9.42606112671427e-29,2.5430017341567926e-11,9.767914301327057e-11,3.4601378613399424e-19,1.1264500767528317e-8,3.3878477245477845e-10,5.356172362204349e-15,2.775487633604246e-8,0.0,5.757938195318379e-26,1.5203781825311036e-5,1.2316218322203811e-5,-1.5153781759320909e-5,-1.2266218240679093e-5,0.0,0.0,8.81917324726355e-5,9.80296582128102e-5,0.00014606197471784844,1.491601696966547e-5,0.005683562776230042,3.1729615933538913,3.1738109347781958,6.319338702505595e-24,7.169412139618004e-24,0.0
0.40013517078173216,-1.459563325846327e-6,-1.4585334120853326e-6,-0.008025154868134087,-0.008025411794259595,4.7899281445183575e-5,2.0264237757225237e-9,3.0471790494012184e-14,1.872990947470727e-13,1.9536949265294016e-9,0.0,3.378923979551855e-13,1.012443864016519e-8,4.787276486068088e-6,0.0,9.439081187681113e-10,0.0,1.861833356222001e-6,-1.861833356222001e-6,8.615773618529742e-23,0.0,0.0,0.0,0.0,1.3566755506089143e-23,-6.684458337694391e-9,-1.4900907605508364e-8,1.4952049864527588e-6,1.9601186952457194e-6,0.0,0.0,-1.4075361909428172e-6,-1.4418825910020467e-8,6.731038087581104e-6,6.896560550818964e-8,0.0,-1.3234889800848443e-23,5.651364051154151e-12,2.999952100718555,1.6953821457185218e-11,1.1404590820281803e-10,6.872433029091694e-11,3.4949697821911365e-12,9.435435259816378e-29,2.543032614784505e-11,9.764962622095312e-11,3.460162676758319e-19,1.1411412930337314e-8,3.4213772460845413e-10,5.462717054678352e-15,2.7730011270863442e-8,0.0,5.759675627550823e-26,1.5218533478011284e-5,1.2301466669537548e-5,-1.5168533412085333e-5,-1.2251466587914669e-5,0.0,0.0,8.82295069052002e-5,9.80821358179343e-5,0.00014616002213723825,1.4925064632297788e-5,0.00569037838173743,3.1862114499612413,3.187057038199728,6.389957884725219e-24,7.176797621363923e-24,0.0
0.40015,-1.5782158567545885e-6,-1.5771896727336908e-6,-0.007977115556680504,-0.007977361998964528,5.165645864972486e-5,2.0266017389173896e-9,3.574490370297671e-14,1.87299182291729e-13,1.9541046471513417e-9,0.0,3.378923979551855e-13,1.0125031597182752e-8,5.176449371664004e-6,0.0,1.1933287447851714e-9,0.0,1.8550908941005272e-6,-1.8550908941005272e-6,9.374054561318784e-23,0.0,0.0,0.0,0.0,1.4205054050402122e-23,-7.239073198538418e-9,-1.6154370751844403e-8,1.4923232301753105e-6,1.9585128657654454e-6,0.0,0.0,-1.5619357677400828e-6,-1.6000497935753164e-8,6.955881983746007e-6,7.12671029773206e-8,0.0,0.0,5.651957040557104e-12,2.9999483435413503,1.6955579161586158e-11,1.2299156821363062e-10,6.790401110480174e-11,4.086199904926986e-12,9.51465579075192e-29,2.543293080979231e-11,9.742314181952104e-11,3.4599434738959925e-19,1.2587383875572308e-8,3.689747046408919e-10,6.353308857692225e-15,2.752820096486755e-8,0.0,5.775530376399175e-26,1.533718973814794e-5,1.2182810409687445e-5,-1.528718967273369e-5,-1.213281032726631e-5,0.0,0.0,8.854786898415107e-5,9.852463096108105e-5,0.00014698724961482274,1.5001352752094381e-5,0.005745800652396091,3.2926442567679666,3.293369796329615,6.965153971718405e-24,7.239900078683717e-24,0.0
0.4001551707817322,-1.6194195979234702e-6,-1.6183946783484245e-6,-0.007959994575143098,-0.007960237111660214,5.295336509054537e-5,2.026667875903757e-9,3.767676265921124e-14,1.872992159755674e-13,1.9542468063361416e-9,0.0,3.378923979551855e-13,1.0125241825246559e-8,5.311595067464113e-6,0.0,1.2892557189446492e-9,0.0,1.8528050838185466e-6,-1.8528050838185466e-6,9.640615299232741e-23,0.0,0.0,0.0,0.0,1.443137384957394e-23,-7.432273691201184e-9,-1.6591933520859183e-8,1.4913394245060364e-6,1.9580153572830897e-6,0.0,0.0,-1.6157719167370688e-6,-1.655199640879314e-8,7.033824641079371e-6,7.206634353489074e-8,-8.470329472543003e-22,-1.3234889800848443e-23,5.652174138737775e-12,2.9999470466349094,1.6956223114572602e-11,1.260794406917747e-10,6.76128436952097e-11,4.302322023836586e-12,9.543773093830157e-29,2.543388572732233e-11,9.734905144636862e-11,3.460022056054185e-19,1.2993293507980976e-8,3.7823832207532403e-10,6.676330653363307e-15,2.7457320241010564e-8,0.0,5.78180188360538e-26,1.537839474358683e-5,1.214160540435358e-5,-1.5328394678348427e-5,-1.2091605321651576e-5,0.0,0.0,8.866449412199431e-5,9.86868256897078e-5,0.0001472906828915287,1.5029314761540116e-5,0.005765300194560787,3.3295391444883116,3.3303174600055145,7.168020004075857e-24,7.263353845498084e-24,0.0
