t_s,t_us,x1_um,x2_um,Vout_mV,ER_J,energy_residual_J,tip_overlap_nm
0.4378125,437812.5,13.740234353973028,13.717740826621311,0.03544748737439044,2.186978335379538e-13,4.0516878046011146e-19,7.740826621310969
0.437875,437875.0,13.73957827270384,13.717675237700346,-0.03731130702906108,2.1869790614766353e-13,4.051712620019491e-19,7.675237700345271
0.4379375,437937.5,13.735640453093042,13.71707723506298,-0.026526679653297948,2.1869818040717955e-13,4.0517208918256167e-19,7.077235062980297
0.438,438000.0,13.737145531854283,13.717276616509224,0.042225219058133145,2.1869826396200657e-13,4.051716755922554e-19,7.276616509224141
0.4380625,438062.5,13.740527316555028,13.71779295897969,0.014486738802954846,2.1869848742017124e-13,4.051753979050119e-19,7.792958979689558
0.438125,438125.0,13.738224280638844,13.717476537026288,-0.04426487030446535,2.1869859365925264e-13,4.0517746585654327e-19,7.476537026287081
0.4381875,438187.5,13.735444488309168,13.717037579660527,-0.004603693226127537,2.1869877492117656e-13,4.0517457072439933e-19,7.037579660525763
0.43825,438250.0,13.738230771721081,13.717439751453652,0.042965878269763086,2.18698909696203e-13,4.051716755922554e-19,7.439751453650533
0.4383125,438312.5,13.740171403401728,13.717749588271849,-0.006523446110004131,2.1869902982817416e-13,4.051646445570487e-19,7.749588271848277
0.438375,438375.0,13.736944974833664,13.717282343043841,-0.04094803950920404,2.1869919501192964e-13,4.0516547173766125e-19,7.28234304384065
0.4384375,438437.5,13.735736723151332,13.717073852451929,0.015043305469423474,2.186992819264911e-13,4.051629901958236e-19,7.073852451928414
0.4385,438500.0,13.739014503096133,13.717560525824037,0.03440784762567939,2.1869945522935702e-13,4.0516174942490476e-19,7.560525824037268
0.4385625,438562.5,13.739299980207129,13.717627884720255,-0.023313526269857755,2.1869950863179673e-13,4.051625766055173e-19,7.627884720253791
0.438625,438625.0,13.73596069117731,13.717127509804635,-0.029425987760359668,2.1869969309718117e-13,4.0516216301521104e-19,7.12750980463392
0.4386875,438687.5,13.736338009149852,13.717159943388388,0.028382766778409042,2.1869973912443534e-13,4.051609222442922e-19,7.159943388388083
0.43875,438750.0,13.739327029355694,13.717613274543254,0.019813978915530377,2.1869989718142862e-13,4.0516174942490476e-19,7.613274543253281
0.4388125,438812.5,13.738126073746205,13.717456917582426,-0.03305081171528937,2.1869994689361534e-13,4.0516340378612987e-19,7.4569175824256
0.438875,438875.0,13.735383581168794,13.717032003945215,-0.013331501450880068,2.187000942187271e-13,4.051592678830671e-19,7.032003945214486
0.4389375,438937.5,13.737018829113788,13.71726117230145,0.03349544567782066,2.187001542976376e-13,4.05157613521842e-19,7.2611723014489575
0.439,439000.0,13.739114316039744,13.717588853960716,0.003099475495637112,2.1870025655678138e-13,4.0516381737643614e-19,7.588853960714773
0.4390625,439062.5,13.736883642309948,13.71727029286332,-0.034701847209974865,2.187003412657765e-13,4.051625766055173e-19,7.270292863318994
0.439125,439125.0,13.735210263009689,13.716998136135444,0.003141061828614477,2.1870042563351656e-13,4.051662989182738e-19,6.998136135443226
0.4391875,439187.5,13.737556646765531,13.717343688461394,0.030613300465370776,2.1870051640348726e-13,4.051679532794989e-19,7.343688461393242
0.43925,439250.0,13.73843197791572,13.717493598815025,-0.012041245521906638,2.1870056443832827e-13,4.0516919405041774e-19,7.4935988150246295
0.4393125,439312.5,13.735773495105075,13.717098663495051,-0.02904287084803348,2.187006784488129e-13,4.0516712609888636e-19,7.09866349504949
0.439375,439375.0,13.735340898062052,13.717012479167492,0.01632294282801728,2.1870071636179437e-13,4.0516753968919263e-19,7.012479167491607
0.4394375,439437.5,13.737782909461767,13.717381641212366,0.021617049316385875,2.1870081641742651e-13,4.0516878046011146e-19,7.381641212366328
0.4395,439500.0,13.737415902440995,13.71734558608398,-0.022795166498188274,2.1870084343965116e-13,4.0516753968919263e-19,7.345586083978975
0.4395625,439562.5,13.734925348643694,13.71696355390702,-0.01830763387628412,2.1870095356060353e-13,4.051625766055173e-19,6.963553907018472
0.439625,439625.0,13.735616164476223,13.717051459943402,0.023877444430432753,2.1870098090989193e-13,4.0516547173766125e-19,7.051459943401261
0.4396875,439687.5,13.737610816002066,13.717361038490955,0.009300335459950137,2.187010593630964e-13,4.0516381737643614e-19,7.361038490953466
0.43975,439750.0,13.736239906005615,13.717169288886717,-0.027634736989868736,2.1870109927262793e-13,4.051642309667424e-19,7.169288886716536
0.4398125,439812.5,13.734381802041765,13.716873819501172,-0.0055305455699192815,2.187011766065609e-13,4.0516753968919263e-19,6.8738195011706456
0.439875,439875.0,13.735861069438023,13.717088439370201,0.025104710465758844,2.187012179611538e-13,4.0516547173766125e-19,7.088439370200403
0.4399375,439937.5,13.737040664894353,13.717280387461484,-0.003365212183934997,2.1870126171075142e-13,4.0516919405041774e-19,7.280387461483902
0.44,440000.0,13.735072170116913,13.716989727231077,-0.026442566701078064,2.1870132567264685e-13,4.0516753968919263e-19,6.9897272310754595
0.4400625,440062.5,13.734103980861144,13.716825471434674,0.006252149161540922,2.1870136540252184e-13,4.051679532794989e-19,6.8254714346738545
0.440125,440125.0,13.735924853011879,13.717100063016199,0.020768560953064036,2.1870142063160429e-13,4.051683668698052e-19,7.100063016197197
0.4401875,440187.5,13.736145258793009,13.717148794294735,-0.013833821734195841,2.1870144066497065e-13,4.051712620019491e-19,7.148794294734511
0.44025,440250.0,13.734040465070628,13.716827229910713,-0.02035547985331909,2.1870151576028448e-13,4.0516753968919263e-19,6.827229910712112
0.4403125,440312.5,13.733993771821314,13.716804592476207,0.014707166652422006,2.1870153408443266e-13,4.051679532794989e-19,6.804592476206386
0.440375,440375.0,13.735708867223911,13.717070505593835,0.0126289047604399,2.187015870563284e-13,4.0516919405041774e-19,7.070505593833996
0.4404375,440437.5,13.735042047300931,13.716982398295631,-0.020396719945654472,2.187016053563757e-13,4.051716755922554e-19,6.982398295629736
0.4405,440500.0,13.733212329160134,13.716693817314408,-0.011365026021903122,2.1870167017722416e-13,4.051679532794989e-19,6.693817314406975
0.4405625,440562.5,13.733924817693282,13.716792115405472,0.01861510422878189,2.1870168726256883e-13,4.0516588532796753e-19,6.792115405470403
0.440625,440625.0,13.735178359632517,13.716993217522182,0.002880348759455968,2.1870172357446713e-13,4.0517250277286795e-19,6.993217522181791
0.4406875,440687.5,13.733860593363197,13.716800052341256,-0.02237593117648353,2.1870175553443134e-13,4.0517084841164285e-19,6.8000523412554505
0.44075,440750.0,13.732591799424533,13.716591874839514,-0.0017687206534010818,2.1870179714614527e-13,4.0516919405041774e-19,6.591874839513865
0.4408125,440812.5,13.733773947621952,13.716768857197064,0.01792325506500248,2.1870182254300662e-13,4.051679532794989e-19,6.768857197063575
0.440875,440875.0,13.734358425311834,13.71687045944809,-0.006360686704994175,2.187018406919272e-13,4.0517084841164285e-19,6.870459448090148
0.4409375,440937.5,13.73271345092586,13.716619131898671,-0.02010071950874632,2.1870188658878888e-13,4.0516547173766125e-19,6.6191318986707355
0.441,441000.0,13.732130257130608,13.716515191281855,0.006382496627321087,2.1870190677765978e-13,4.0516712609888636e-19,6.515191281854032
0.4410625,441062.5,13.733446151565998,13.71671950486431,0.013514406039402203,2.1870193694177557e-13,4.0516919405041774e-19,6.71950486430977
0.441125,441125.0,13.733317935514425,13.71671123610556,-0.01344214640943355,2.1870194694101805e-13,4.0517043482133657e-19,6.711236105559756
